seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.433
42,pure_ocs_ksp,1.034
42,eps_ecmp,0.907
42,pure_ocs_ksp_greedy,0.690
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,0.969
42,ocs_eps_pruned,0.851
42,ocs_eps_large_small,0.713
42,ocs_eps_preset_greedy,0.913
42,pure_ocs_3hop_preset,0.969
43,ocs_eps_global_ksp,1.039
43,pure_ocs_ksp,1.013
43,eps_ecmp,0.900
43,pure_ocs_ksp_greedy,1.222
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.137
43,ocs_eps_pruned,1.332
43,ocs_eps_large_small,0.798
43,ocs_eps_preset_greedy,0.838
43,pure_ocs_3hop_preset,1.137
44,ocs_eps_global_ksp,1.056
44,pure_ocs_ksp,0.911
44,eps_ecmp,0.915
44,pure_ocs_ksp_greedy,0.691
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,0.834
44,ocs_eps_pruned,0.479
44,ocs_eps_large_small,1.235
44,ocs_eps_preset_greedy,0.701
44,pure_ocs_3hop_preset,0.834
45,ocs_eps_global_ksp,2.091
45,pure_ocs_ksp,1.938
45,eps_ecmp,1.868
45,pure_ocs_ksp_greedy,1.353
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.484
45,ocs_eps_pruned,1.702
45,ocs_eps_large_small,1.443
45,ocs_eps_preset_greedy,1.524
45,pure_ocs_3hop_preset,1.484
46,ocs_eps_global_ksp,1.867
46,pure_ocs_ksp,1.581
46,eps_ecmp,1.721
46,pure_ocs_ksp_greedy,1.460
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,1.335
46,ocs_eps_pruned,1.464
46,ocs_eps_large_small,1.318
46,ocs_eps_preset_greedy,1.444
46,pure_ocs_3hop_preset,1.335
47,ocs_eps_global_ksp,1.325
47,pure_ocs_ksp,0.700
47,eps_ecmp,0.819
47,pure_ocs_ksp_greedy,0.690
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,0.571
47,ocs_eps_pruned,0.517
47,ocs_eps_large_small,0.535
47,ocs_eps_preset_greedy,0.559
47,pure_ocs_3hop_preset,0.571
48,ocs_eps_global_ksp,0.965
48,pure_ocs_ksp,0.753
48,eps_ecmp,1.053
48,pure_ocs_ksp_greedy,0.894
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,0.730
48,ocs_eps_pruned,0.821
48,ocs_eps_large_small,0.987
48,ocs_eps_preset_greedy,0.725
48,pure_ocs_3hop_preset,0.730
49,ocs_eps_global_ksp,2.488
49,pure_ocs_ksp,1.294
49,eps_ecmp,1.302
49,pure_ocs_ksp_greedy,1.372
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.167
49,ocs_eps_pruned,1.200
49,ocs_eps_large_small,1.146
49,ocs_eps_preset_greedy,1.228
49,pure_ocs_3hop_preset,1.167
50,ocs_eps_global_ksp,1.868
50,pure_ocs_ksp,1.400
50,eps_ecmp,1.495
50,pure_ocs_ksp_greedy,1.109
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,1.411
50,ocs_eps_pruned,1.039
50,ocs_eps_large_small,1.325
50,ocs_eps_preset_greedy,1.046
50,pure_ocs_3hop_preset,1.411
51,ocs_eps_global_ksp,1.433
51,pure_ocs_ksp,1.163
51,eps_ecmp,1.194
51,pure_ocs_ksp_greedy,0.940
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,0.804
51,ocs_eps_pruned,1.312
51,ocs_eps_large_small,1.048
51,ocs_eps_preset_greedy,0.779
51,pure_ocs_3hop_preset,0.804
