scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.000000,2628.695761,1.505905,2628.695761,1.505905,80,0
pure_ocs_ksp,99.000000,1857.535929,1.064129,1857.535929,1.064129,80,0
eps_ecmp,99.000000,2049.274559,1.173971,2049.274559,1.173971,80,0
ocs_eps_large_small,99.000000,1710.976991,0.980170,1710.976991,0.980170,80,0
pure_ocs_ksp_greedy,99.000000,2588.696839,1.482991,2588.696839,1.482991,80,0
ocs_eps_preset_greedy,99.000000,1569.884413,0.899342,1569.884413,0.899342,80,0
ocs_eps_preset_dynamic_greedy,99.000000,1745.592091,1.000000,1745.592091,1.000000,80,0
pure_ocs_3hop_preset,99.000000,1483.277634,0.849728,1483.277634,0.849728,80,0
pure_ocs_pruned,99.000000,1483.277634,0.849728,1483.277634,0.849728,80,0
ocs_eps_pruned,99.000000,1515.482070,0.868177,1515.482070,0.868177,80,0
