scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1518.362,1.071,1518.362,1.071,48,0
pure_ocs_ksp,100.0,1885.105,1.329,1885.105,1.329,48,0
eps_ecmp,100.0,517.226,0.365,517.226,0.365,48,0
ocs_eps_large_small,100.0,2665.085,1.879,2665.085,1.879,48,0
pure_ocs_ksp_greedy,100.0,1873.001,1.321,1873.001,1.321,48,0
ocs_eps_preset_greedy,100.0,2215.586,1.562,2215.586,1.562,48,0
ocs_eps_preset_dynamic_greedy,100.0,1418.239,1.000,1418.239,1.000,48,0
pure_ocs_3hop_preset,100.0,1747.166,1.232,1747.166,1.232,48,0
pure_ocs_pruned,100.0,1747.166,1.232,1747.166,1.232,48,0
ocs_eps_pruned,100.0,1071.268,0.755,1071.268,0.755,48,0
