scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.827,25,25,25
pure_ocs_ksp,1.502,25,25,25
eps_ecmp,0.622,25,25,25
ocs_eps_large_small,3.413,25,25,25
pure_ocs_ksp_greedy,1.591,25,25,25
ocs_eps_preset_greedy,2.338,25,25,25
ocs_eps_preset_dynamic_greedy,1.000,25,25,25
pure_ocs_3hop_preset,1.411,25,25,25
pure_ocs_pruned,1.411,25,25,25
ocs_eps_pruned,1.702,25,25,25
