scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.704922,25,25,25
pure_ocs_ksp,1.041623,25,25,25
eps_ecmp,1.174436,25,25,25
ocs_eps_large_small,1.281673,25,25,25
pure_ocs_ksp_greedy,1.112514,25,25,25
ocs_eps_preset_greedy,1.053176,25,25,25
ocs_eps_preset_dynamic_greedy,1.000000,25,25,25
pure_ocs_3hop_preset,0.985760,25,25,25
pure_ocs_pruned,0.985760,25,25,25
ocs_eps_pruned,1.022819,25,25,25
