scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,3022.551,1.400,3022.551,1.400,80,0
pure_ocs_ksp,100.0,1859.777,0.862,1859.777,0.862,80,0
eps_ecmp,100.0,2090.080,0.968,2090.080,0.968,80,0
ocs_eps_large_small,100.0,4261.492,1.974,4261.492,1.974,80,0
pure_ocs_ksp_greedy,100.0,2215.769,1.026,2215.769,1.026,80,0
ocs_eps_preset_greedy,100.0,2120.638,0.982,2120.638,0.982,80,0
ocs_eps_preset_dynamic_greedy,100.0,2158.656,1.000,2158.656,1.000,80,0
pure_ocs_3hop_preset,100.0,2246.891,1.041,2246.891,1.041,80,0
pure_ocs_pruned,100.0,2246.891,1.041,2246.891,1.041,80,0
ocs_eps_pruned,100.0,1799.735,0.834,1799.735,0.834,80,0
