seed,scheduler,avg_relative_cct_vs_dynamic
42,helios_t10,1.554
42,helios_t20,1.177
42,helios_t30,1.122
42,helios_t40,1.173
42,helios_t50,1.518
42,helios_t60,1.691
42,helios_t70,2.819
42,helios_t80,1.661
42,helios_t90,1.750
42,hyacinth_dynamic,1.000
42,hyacinth_preset_t10,1.100
42,hyacinth_preset_t20,1.716
42,hyacinth_preset_t30,1.228
42,hyacinth_preset_t40,1.163
42,hyacinth_preset_t50,2.444
42,hyacinth_preset_t60,1.737
42,hyacinth_preset_t70,2.270
42,hyacinth_preset_t80,2.233
42,hyacinth_preset_t90,2.489
43,helios_t10,1.530
43,helios_t20,1.076
43,helios_t30,1.042
43,helios_t40,1.630
43,helios_t50,1.510
43,helios_t60,0.984
43,helios_t70,1.180
43,helios_t80,2.232
43,helios_t90,1.805
43,hyacinth_dynamic,1.000
43,hyacinth_preset_t10,1.339
43,hyacinth_preset_t20,0.925
43,hyacinth_preset_t30,1.983
43,hyacinth_preset_t40,1.048
43,hyacinth_preset_t50,1.060
43,hyacinth_preset_t60,1.555
43,hyacinth_preset_t70,1.550
43,hyacinth_preset_t80,1.904
43,hyacinth_preset_t90,1.837
44,helios_t10,1.318
44,helios_t20,0.830
44,helios_t30,0.949
44,helios_t40,0.642
44,helios_t50,0.803
44,helios_t60,1.004
44,helios_t70,2.331
44,helios_t80,1.364
44,helios_t90,1.377
44,hyacinth_dynamic,1.000
44,hyacinth_preset_t10,0.627
44,hyacinth_preset_t20,0.927
44,hyacinth_preset_t30,0.752
44,hyacinth_preset_t40,0.729
44,hyacinth_preset_t50,1.084
44,hyacinth_preset_t60,1.100
44,hyacinth_preset_t70,1.237
44,hyacinth_preset_t80,2.016
44,hyacinth_preset_t90,2.165
45,helios_t10,1.530
45,helios_t20,1.065
45,helios_t30,1.109
45,helios_t40,0.981
45,helios_t50,1.005
45,helios_t60,1.213
45,helios_t70,1.569
45,helios_t80,1.581
45,helios_t90,1.594
45,hyacinth_dynamic,1.000
45,hyacinth_preset_t10,1.061
45,hyacinth_preset_t20,1.004
45,hyacinth_preset_t30,0.995
45,hyacinth_preset_t40,1.140
45,hyacinth_preset_t50,1.119
45,hyacinth_preset_t60,1.155
45,hyacinth_preset_t70,1.471
45,hyacinth_preset_t80,1.619
45,hyacinth_preset_t90,1.585
46,helios_t10,1.202
46,helios_t20,1.133
46,helios_t30,1.182
46,helios_t40,1.078
46,helios_t50,1.159
46,helios_t60,2.106
46,helios_t70,2.458
46,helios_t80,2.154
46,helios_t90,2.064
46,hyacinth_dynamic,1.000
46,hyacinth_preset_t10,1.046
46,hyacinth_preset_t20,1.168
46,hyacinth_preset_t30,1.326
46,hyacinth_preset_t40,1.510
46,hyacinth_preset_t50,1.492
46,hyacinth_preset_t60,1.675
46,hyacinth_preset_t70,1.789
46,hyacinth_preset_t80,2.410
46,hyacinth_preset_t90,2.092
47,helios_t10,1.238
47,helios_t20,1.104
47,helios_t30,1.445
47,helios_t40,0.989
47,helios_t50,1.177
47,helios_t60,1.441
47,helios_t70,1.693
47,helios_t80,1.522
47,helios_t90,1.927
47,hyacinth_dynamic,1.000
47,hyacinth_preset_t10,0.967
47,hyacinth_preset_t20,1.031
47,hyacinth_preset_t30,1.028
47,hyacinth_preset_t40,1.394
47,hyacinth_preset_t50,1.410
47,hyacinth_preset_t60,1.376
47,hyacinth_preset_t70,1.633
47,hyacinth_preset_t80,2.229
47,hyacinth_preset_t90,1.698
48,helios_t10,0.681
48,helios_t20,0.749
48,helios_t30,0.614
48,helios_t40,0.751
48,helios_t50,0.763
48,helios_t60,0.830
48,helios_t70,1.266
48,helios_t80,1.146
48,helios_t90,1.036
48,hyacinth_dynamic,1.000
48,hyacinth_preset_t10,0.731
48,hyacinth_preset_t20,0.679
48,hyacinth_preset_t30,0.785
48,hyacinth_preset_t40,0.773
48,hyacinth_preset_t50,0.753
