seed,scheduler,avg_relative_cct_vs_dynamic
42,helios_t10,1.263
42,helios_t20,1.085
42,helios_t30,1.233
42,helios_t40,1.092
42,helios_t50,1.281
42,helios_t60,1.287
42,helios_t70,2.031
42,helios_t80,1.616
42,helios_t90,1.977
42,hyacinth_dynamic,1.000
42,hyacinth_preset_t10,1.114
42,hyacinth_preset_t20,1.181
42,hyacinth_preset_t30,1.103
42,hyacinth_preset_t40,1.172
42,hyacinth_preset_t50,1.303
42,hyacinth_preset_t60,1.443
42,hyacinth_preset_t70,1.636
42,hyacinth_preset_t80,2.006
42,hyacinth_preset_t90,2.472
43,helios_t10,1.231
43,helios_t20,0.948
43,helios_t30,1.082
43,helios_t40,1.088
43,helios_t50,1.115
43,helios_t60,1.204
43,helios_t70,1.314
43,helios_t80,1.569
43,helios_t90,1.576
43,hyacinth_dynamic,1.000
43,hyacinth_preset_t10,0.966
43,hyacinth_preset_t20,1.074
43,hyacinth_preset_t30,1.017
43,hyacinth_preset_t40,1.040
43,hyacinth_preset_t50,1.265
43,hyacinth_preset_t60,1.214
43,hyacinth_preset_t70,1.359
43,hyacinth_preset_t80,1.974
43,hyacinth_preset_t90,1.904
44,helios_t10,1.311
44,helios_t20,1.234
44,helios_t30,1.203
44,helios_t40,1.146
44,helios_t50,1.219
44,helios_t60,1.542
44,helios_t70,1.790
44,helios_t80,1.944
44,helios_t90,1.912
44,hyacinth_dynamic,1.000
44,hyacinth_preset_t10,1.082
44,hyacinth_preset_t20,0.937
44,hyacinth_preset_t30,0.986
44,hyacinth_preset_t40,1.189
44,hyacinth_preset_t50,1.202
44,hyacinth_preset_t60,1.707
44,hyacinth_preset_t70,1.908
44,hyacinth_preset_t80,1.881
44,hyacinth_preset_t90,2.276
45,helios_t10,1.006
45,helios_t20,1.013
45,helios_t30,0.833
45,helios_t40,0.831
45,helios_t50,0.909
45,helios_t60,1.005
45,helios_t70,1.092
45,helios_t80,1.383
45,helios_t90,1.514
45,hyacinth_dynamic,1.000
45,hyacinth_preset_t10,0.876
45,hyacinth_preset_t20,0.972
45,hyacinth_preset_t30,0.905
45,hyacinth_preset_t40,0.947
45,hyacinth_preset_t50,1.078
45,hyacinth_preset_t60,1.087
45,hyacinth_preset_t70,1.108
45,hyacinth_preset_t80,1.250
45,hyacinth_preset_t90,1.344
46,helios_t10,1.284
46,helios_t20,0.938
46,helios_t30,0.948
46,helios_t40,0.936
46,helios_t50,1.131
46,helios_t60,1.243
46,helios_t70,1.894
46,helios_t80,1.660
46,helios_t90,2.040
46,hyacinth_dynamic,1.000
46,hyacinth_preset_t10,0.931
46,hyacinth_preset_t20,1.181
46,hyacinth_preset_t30,0.961
46,hyacinth_preset_t40,1.254
46,hyacinth_preset_t50,1.295
46,hyacinth_preset_t60,1.481
46,hyacinth_preset_t70,1.775
46,hyacinth_preset_t80,1.839
46,hyacinth_preset_t90,1.812
47,helios_t10,1.273
47,helios_t20,0.940
47,helios_t30,0.932
47,helios_t40,0.895
47,helios_t50,1.297
47,helios_t60,1.461
47,helios_t70,1.510
47,helios_t80,1.740
47,helios_t90,1.974
47,hyacinth_dynamic,1.000
47,hyacinth_preset_t10,1.057
47,hyacinth_preset_t20,0.797
47,hyacinth_preset_t30,1.014
47,hyacinth_preset_t40,1.225
47,hyacinth_preset_t50,1.167
47,hyacinth_preset_t60,1.404
47,hyacinth_preset_t70,1.679
47,hyacinth_preset_t80,1.678
47,hyacinth_preset_t90,1.807
48,helios_t10,0.898
48,helios_t20,1.038
48,helios_t30,0.883
48,helios_t40,0.942
48,helios_t50,0.957
48,helios_t60,1.086
48,helios_t70,1.158
48,helios_t80,1.219
48,helios_t90,1.451
48,hyacinth_dynamic,1.000
48,hyacinth_preset_t10,0.907
48,hyacinth_preset_t20,0.965
48,hyacinth_preset_t30,0.980
48,hyacinth_preset_t40,1.020
48,hyacinth_preset_t50,1.038
48,hyacinth_preset_t60,1.086
48,hyacinth_preset_t70,1.140
48,hyacinth_preset_t80,1.316
48,hyacinth_preset_t90,1.813
49,helios_t10,1.026
49,helios_t20,1.034
49,helios_t30,0.973
49,helios_t40,0.946
49,helios_t50,1.098
49,helios_t60,1.061
49,helios_t70,1.175
49,helios_t80,1.485
49,helios_t90,1.565
49,hyacinth_dynamic,1.000
49,hyacinth_preset_t10,1.013
49,hyacinth_preset_t20,0.995
49,hyacinth_preset_t30,0.974
49,hyacinth_preset_t40,1.036
49,hyacinth_preset_t50,1.081
49,hyacinth_preset_t60,1.096
49,hyacinth_preset_t70,1.551
49,hyacinth_preset_t80,1.580
49,hyacinth_preset_t90,1.561
50,helios_t10,1.221
50,helios_t20,1.086
50,helios_t30,1.103
50,helios_t40,1.305
50,helios_t50,1.406
50,helios_t60,1.588
50,helios_t70,2.121
50,helios_t80,2.141
50,helios_t90,2.199
50,hyacinth_dynamic,1.000
50,hyacinth_preset_t10,1.201
50,hyacinth_preset_t20,1.014
50,hyacinth_preset_t30,1.123
50,hyacinth_preset_t40,1.303
50,hyacinth_preset_t50,1.359
50,hyacinth_preset_t60,2.020
50,hyacinth_preset_t70,2.041
50,hyacinth_preset_t80,2.280
50,hyacinth_preset_t90,2.163
51,helios_t10,1.148
51,helios_t20,0.863
51,helios_t30,0.963
51,helios_t40,1.183
51,helios_t50,1.238
51,helios_t60,1.362
51,helios_t70,1.366
51,helios_t80,1.675
51,helios_t90,2.050
51,hyacinth_dynamic,1.000
51,hyacinth_preset_t10,0.972
51,hyacinth_preset_t20,0.850
51,hyacinth_preset_t30,0.902
51,hyacinth_preset_t40,0.907
51,hyacinth_preset_t50,1.118
51,hyacinth_preset_t60,1.349
51,hyacinth_preset_t70,1.543
51,hyacinth_preset_t80,1.778
51,hyacinth_preset_t90,2.117
