scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,100.0,6624.151,1.690,6624.151,1.690,48,0
helios_t20,100.0,6019.007,1.536,6019.007,1.536,48,0
helios_t30,100.0,4614.314,1.178,4614.314,1.178,48,0
helios_t40,100.0,6415.363,1.637,6415.363,1.637,48,0
helios_t50,100.0,5467.826,1.395,5467.826,1.395,48,0
helios_t60,100.0,3746.167,0.956,3746.167,0.956,48,0
helios_t70,100.0,4259.589,1.087,4259.589,1.087,48,0
helios_t80,100.0,3692.424,0.942,3692.424,0.942,48,0
helios_t90,100.0,4449.656,1.135,4449.656,1.135,48,0
hyacinth_dynamic,100.0,3918.686,1.000,3918.686,1.000,48,0
hyacinth_preset_t10,100.0,6293.973,1.606,6293.973,1.606,48,0
hyacinth_preset_t20,100.0,4650.413,1.187,4650.413,1.187,48,0
hyacinth_preset_t30,100.0,4354.841,1.111,4354.841,1.111,48,0
hyacinth_preset_t40,100.0,3671.823,0.937,3671.823,0.937,48,0
hyacinth_preset_t50,100.0,3267.369,0.834,3267.369,0.834,48,0
hyacinth_preset_t60,100.0,4510.079,1.151,4510.079,1.151,48,0
hyacinth_preset_t70,100.0,4709.070,1.202,4709.070,1.202,48,0
hyacinth_preset_t80,100.0,3859.710,0.985,3859.710,0.985,48,0
hyacinth_preset_t90,100.0,4274.843,1.091,4274.843,1.091,48,0
