scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.690909,16,16,16
pure_ocs_ksp,1.335827,16,16,16
eps_ecmp,0.572775,16,16,16
ocs_eps_large_small,9.075511,16,16,16
pure_ocs_ksp_greedy,1.126121,16,16,16
ocs_eps_preset_greedy,3.211138,16,16,16
ocs_eps_preset_dynamic_greedy,1.000000,16,16,16
pure_ocs_3hop_preset,1.024616,16,16,16
pure_ocs_pruned,1.024616,16,16,16
ocs_eps_pruned,0.895268,16,16,16
