scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,3973.568021,1.876538,3973.568021,1.876538,80,0
pure_ocs_ksp,95.000000,2342.587957,1.106299,2342.587957,1.106299,80,0
eps_ecmp,95.000000,2354.874846,1.112102,2354.874846,1.112102,80,0
ocs_eps_large_small,95.000000,2211.142444,1.044224,2211.142444,1.044224,80,0
pure_ocs_ksp_greedy,95.000000,1998.695755,0.943895,1998.695755,0.943895,80,0
ocs_eps_preset_greedy,95.000000,2437.021662,1.150896,2437.021662,1.150896,80,0
ocs_eps_preset_dynamic_greedy,95.000000,2117.498986,1.000000,2117.498986,1.000000,80,0
pure_ocs_3hop_preset,95.000000,2051.060903,0.968624,2051.060903,0.968624,80,0
pure_ocs_pruned,95.000000,2051.060903,0.968624,2051.060903,0.968624,80,0
ocs_eps_pruned,95.000000,2274.735466,1.074256,2274.735466,1.074256,80,0
