scheduler,bytes,fct_ms,num_flows_in_bin
eps_ecmp,100.000000,0.008266,72
eps_ecmp,1000.000000,0.009771,72
eps_ecmp,20000.000000,0.128789,208
eps_ecmp,30000.000000,0.191160,32
eps_ecmp,100000.000000,0.664486,224
eps_ecmp,200000.000000,1.317332,344
eps_ecmp,300000.000000,2.001558,432
eps_ecmp,400000.000000,3.034266,560
eps_ecmp,800000.000000,31.032137,2000
eps_ecmp,1000000.000000,37.949295,1088
eps_ecmp,2000000.000000,48.047171,3424
eps_ecmp,3000000.000000,73.270722,2248
eps_ecmp,10000000.000000,96.749798,4024
eps_ecmp,20000000.000000,125.856092,2696
eps_ecmp,30000000.000000,129.563891,1376
eps_ecmp,100000000.000000,202.619015,640
ocs_eps_global_ksp,100.000000,0.012268,72
ocs_eps_global_ksp,1000.000000,0.015496,72
ocs_eps_global_ksp,20000.000000,0.217172,208
ocs_eps_global_ksp,30000.000000,0.244181,32
ocs_eps_global_ksp,100000.000000,1.011389,224
ocs_eps_global_ksp,200000.000000,2.186021,344
ocs_eps_global_ksp,300000.000000,17.852753,432
ocs_eps_global_ksp,400000.000000,21.847073,560
ocs_eps_global_ksp,800000.000000,54.061170,2000
ocs_eps_global_ksp,1000000.000000,75.567917,1088
ocs_eps_global_ksp,2000000.000000,82.637028,3424
ocs_eps_global_ksp,3000000.000000,91.636261,2248
ocs_eps_global_ksp,10000000.000000,221.104233,4024
ocs_eps_global_ksp,20000000.000000,282.235614,2696
ocs_eps_global_ksp,30000000.000000,316.743701,1376
ocs_eps_global_ksp,100000000.000000,539.116068,640
ocs_eps_large_small,100.000000,0.010493,72
ocs_eps_large_small,1000.000000,0.011017,72
ocs_eps_large_small,20000.000000,0.189342,208
ocs_eps_large_small,30000.000000,0.189549,32
ocs_eps_large_small,100000.000000,0.792158,224
ocs_eps_large_small,200000.000000,2.591629,344
ocs_eps_large_small,300000.000000,4.585959,432
ocs_eps_large_small,400000.000000,25.213255,560
ocs_eps_large_small,800000.000000,45.222568,2000
ocs_eps_large_small,1000000.000000,39.447174,1088
ocs_eps_large_small,2000000.000000,62.425558,3424
ocs_eps_large_small,3000000.000000,79.130746,2248
ocs_eps_large_small,10000000.000000,160.778264,4024
ocs_eps_large_small,20000000.000000,517.980141,2696
ocs_eps_large_small,30000000.000000,571.215776,1376
ocs_eps_large_small,100000000.000000,1072.996278,640
ocs_eps_preset_dynamic_greedy,100.000000,0.012639,72
ocs_eps_preset_dynamic_greedy,1000.000000,0.022014,72
ocs_eps_preset_dynamic_greedy,20000.000000,0.205435,208
ocs_eps_preset_dynamic_greedy,30000.000000,0.221883,32
ocs_eps_preset_dynamic_greedy,100000.000000,0.899470,224
ocs_eps_preset_dynamic_greedy,200000.000000,1.669528,344
ocs_eps_preset_dynamic_greedy,300000.000000,2.432700,432
ocs_eps_preset_dynamic_greedy,400000.000000,3.840401,560
ocs_eps_preset_dynamic_greedy,800000.000000,33.864373,2000
ocs_eps_preset_dynamic_greedy,1000000.000000,42.169622,1088
ocs_eps_preset_dynamic_greedy,2000000.000000,76.013505,3424
ocs_eps_preset_dynamic_greedy,3000000.000000,90.172274,2248
ocs_eps_preset_dynamic_greedy,10000000.000000,195.761483,4024
ocs_eps_preset_dynamic_greedy,20000000.000000,270.218261,2696
ocs_eps_preset_dynamic_greedy,30000000.000000,279.909354,1376
ocs_eps_preset_dynamic_greedy,100000000.000000,499.203384,640
ocs_eps_preset_greedy,100.000000,0.011003,72
ocs_eps_preset_greedy,1000.000000,0.033515,72
ocs_eps_preset_greedy,20000.000000,0.305581,208
ocs_eps_preset_greedy,30000.000000,0.383317,32
ocs_eps_preset_greedy,100000.000000,1.323459,224
ocs_eps_preset_greedy,200000.000000,2.417239,344
ocs_eps_preset_greedy,300000.000000,4.215532,432
ocs_eps_preset_greedy,400000.000000,24.391016,560
ocs_eps_preset_greedy,800000.000000,56.650634,2000
ocs_eps_preset_greedy,1000000.000000,75.521363,1088
ocs_eps_preset_greedy,2000000.000000,94.157535,3424
ocs_eps_preset_greedy,3000000.000000,135.511043,2248
ocs_eps_preset_greedy,10000000.000000,294.681765,4024
ocs_eps_preset_greedy,20000000.000000,425.273782,2696
ocs_eps_preset_greedy,30000000.000000,437.342874,1376
ocs_eps_preset_greedy,100000000.000000,678.063194,640
ocs_eps_pruned,100.000000,0.008935,72
ocs_eps_pruned,1000.000000,0.010289,72
ocs_eps_pruned,20000.000000,0.149838,208
ocs_eps_pruned,30000.000000,0.201273,32
ocs_eps_pruned,100000.000000,0.845838,224
ocs_eps_pruned,200000.000000,1.858149,344
ocs_eps_pruned,300000.000000,2.651338,432
ocs_eps_pruned,400000.000000,3.951283,560
ocs_eps_pruned,800000.000000,33.747080,2000
ocs_eps_pruned,1000000.000000,45.280630,1088
ocs_eps_pruned,2000000.000000,58.564845,3424
ocs_eps_pruned,3000000.000000,85.714383,2248
ocs_eps_pruned,10000000.000000,140.498862,4024
ocs_eps_pruned,20000000.000000,212.914140,2696
ocs_eps_pruned,30000000.000000,239.286592,1376
ocs_eps_pruned,100000000.000000,361.801293,640
pure_ocs_3hop_preset,100.000000,0.017869,72
pure_ocs_3hop_preset,1000.000000,0.024497,72
pure_ocs_3hop_preset,20000.000000,0.182959,208
pure_ocs_3hop_preset,30000.000000,0.243978,32
pure_ocs_3hop_preset,100000.000000,0.851308,224
pure_ocs_3hop_preset,200000.000000,1.794399,344
pure_ocs_3hop_preset,300000.000000,2.368019,432
pure_ocs_3hop_preset,400000.000000,5.495321,560
pure_ocs_3hop_preset,800000.000000,42.622043,2000
pure_ocs_3hop_preset,1000000.000000,43.991582,1088
pure_ocs_3hop_preset,2000000.000000,81.434316,3424
pure_ocs_3hop_preset,3000000.000000,92.609740,2248
pure_ocs_3hop_preset,10000000.000000,211.152556,4024
pure_ocs_3hop_preset,20000000.000000,289.919039,2696
pure_ocs_3hop_preset,30000000.000000,335.176779,1376
pure_ocs_3hop_preset,100000000.000000,581.049033,640
pure_ocs_ksp,100.000000,0.024475,72
pure_ocs_ksp,1000.000000,0.037406,72
pure_ocs_ksp,20000.000000,0.223648,208
pure_ocs_ksp,30000.000000,0.321783,32
pure_ocs_ksp,100000.000000,0.891258,224
pure_ocs_ksp,200000.000000,1.792255,344
pure_ocs_ksp,300000.000000,2.551978,432
pure_ocs_ksp,400000.000000,5.100091,560
pure_ocs_ksp,800000.000000,38.398765,2000
pure_ocs_ksp,1000000.000000,54.143653,1088
pure_ocs_ksp,2000000.000000,82.415646,3424
pure_ocs_ksp,3000000.000000,95.456188,2248
pure_ocs_ksp,10000000.000000,244.587221,4024
pure_ocs_ksp,20000000.000000,366.921380,2696
pure_ocs_ksp,30000000.000000,446.719795,1376
pure_ocs_ksp,100000000.000000,700.842261,640
pure_ocs_ksp_greedy,100.000000,0.013139,72
pure_ocs_ksp_greedy,1000.000000,0.028841,72
pure_ocs_ksp_greedy,20000.000000,0.221645,208
pure_ocs_ksp_greedy,30000.000000,0.266533,32
pure_ocs_ksp_greedy,100000.000000,0.933974,224
pure_ocs_ksp_greedy,200000.000000,1.841579,344
pure_ocs_ksp_greedy,300000.000000,2.840375,432
pure_ocs_ksp_greedy,400000.000000,4.056869,560
pure_ocs_ksp_greedy,800000.000000,39.321821,2000
pure_ocs_ksp_greedy,1000000.000000,49.222001,1088
pure_ocs_ksp_greedy,2000000.000000,84.307369,3424
pure_ocs_ksp_greedy,3000000.000000,94.028899,2248
pure_ocs_ksp_greedy,10000000.000000,228.987361,4024
pure_ocs_ksp_greedy,20000000.000000,306.403460,2696
pure_ocs_ksp_greedy,30000000.000000,404.209435,1376
pure_ocs_ksp_greedy,100000000.000000,646.199595,640
pure_ocs_pruned,100.000000,0.017869,72
pure_ocs_pruned,1000.000000,0.024497,72
pure_ocs_pruned,20000.000000,0.182959,208
pure_ocs_pruned,30000.000000,0.243978,32
pure_ocs_pruned,100000.000000,0.851308,224
pure_ocs_pruned,200000.000000,1.794399,344
