scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,2317.201948,1.402021,2317.201948,1.402021,80,0
pure_ocs_ksp,95.000000,1874.120610,1.133935,1874.120610,1.133935,80,0
eps_ecmp,95.000000,1917.679112,1.160290,1917.679112,1.160290,80,0
ocs_eps_large_small,95.000000,1337.995349,0.809553,1337.995349,0.809553,80,0
pure_ocs_ksp_greedy,95.000000,1685.355442,1.019723,1685.355442,1.019723,80,0
ocs_eps_preset_greedy,95.000000,1203.814946,0.728367,1203.814946,0.728367,80,0
ocs_eps_preset_dynamic_greedy,95.000000,1652.757811,1.000000,1652.757811,1.000000,80,0
pure_ocs_3hop_preset,95.000000,1638.991110,0.991670,1638.991110,0.991670,80,0
pure_ocs_pruned,95.000000,1638.991110,0.991670,1638.991110,0.991670,80,0
ocs_eps_pruned,95.000000,1654.870877,1.001279,1654.870877,1.001279,80,0
