scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1727.270,1.080,1727.270,1.080,48,0
pure_ocs_ksp,100.0,2030.690,1.270,2030.690,1.270,48,0
eps_ecmp,100.0,830.380,0.519,830.380,0.519,48,0
ocs_eps_large_small,100.0,2752.739,1.722,2752.739,1.722,48,0
pure_ocs_ksp_greedy,100.0,1893.744,1.185,1893.744,1.185,48,0
ocs_eps_preset_greedy,100.0,2297.968,1.437,2297.968,1.437,48,0
ocs_eps_preset_dynamic_greedy,100.0,1598.607,1.000,1598.607,1.000,48,0
pure_ocs_3hop_preset,100.0,1837.231,1.149,1837.231,1.149,48,0
pure_ocs_pruned,100.0,1837.231,1.149,1837.231,1.149,48,0
ocs_eps_pruned,100.0,1447.617,0.906,1447.617,0.906,48,0
