scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1971.702,1.146,1971.702,1.146,48,0
pure_ocs_ksp,100.0,2349.572,1.365,2349.572,1.365,48,0
eps_ecmp,100.0,1004.877,0.584,1004.877,0.584,48,0
ocs_eps_large_small,100.0,3218.352,1.870,3218.352,1.870,48,0
pure_ocs_ksp_greedy,100.0,2208.469,1.283,2208.469,1.283,48,0
ocs_eps_preset_greedy,100.0,2441.927,1.419,2441.927,1.419,48,0
ocs_eps_preset_dynamic_greedy,100.0,1720.843,1.000,1720.843,1.000,48,0
pure_ocs_3hop_preset,100.0,1999.780,1.162,1999.780,1.162,48,0
pure_ocs_pruned,100.0,1999.780,1.162,1999.780,1.162,48,0
ocs_eps_pruned,100.0,1613.079,0.937,1613.079,0.937,48,0
