scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.805,17,17,17
pure_ocs_ksp,1.807,17,17,17
eps_ecmp,0.722,17,17,17
ocs_eps_large_small,4.269,17,17,17
pure_ocs_ksp_greedy,1.420,17,17,17
ocs_eps_preset_greedy,1.953,17,17,17
ocs_eps_preset_dynamic_greedy,1.000,17,17,17
pure_ocs_3hop_preset,1.766,17,17,17
pure_ocs_pruned,1.766,17,17,17
ocs_eps_pruned,1.605,17,17,17
