scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.306,26,26,26
pure_ocs_ksp,1.001,26,26,26
eps_ecmp,1.075,26,26,26
ocs_eps_large_small,1.406,26,26,26
pure_ocs_ksp_greedy,0.967,26,26,26
ocs_eps_preset_greedy,1.013,26,26,26
ocs_eps_preset_dynamic_greedy,1.000,26,26,26
pure_ocs_3hop_preset,0.970,26,26,26
pure_ocs_pruned,0.970,26,26,26
ocs_eps_pruned,1.008,26,26,26
