scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.883,17,17,17
pure_ocs_ksp,1.277,17,17,17
eps_ecmp,0.593,17,17,17
ocs_eps_large_small,1.968,17,17,17
pure_ocs_ksp_greedy,1.196,17,17,17
ocs_eps_preset_greedy,12.119,17,17,17
ocs_eps_preset_dynamic_greedy,1.000,17,17,17
pure_ocs_3hop_preset,1.119,17,17,17
pure_ocs_pruned,1.119,17,17,17
ocs_eps_pruned,0.963,17,17,17
