scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.0,2140.603,1.589,2140.603,1.589,80,0
pure_ocs_ksp,95.0,1204.338,0.894,1204.338,0.894,80,0
eps_ecmp,95.0,1379.703,1.024,1379.703,1.024,80,0
ocs_eps_large_small,95.0,1193.700,0.886,1193.700,0.886,80,0
pure_ocs_ksp_greedy,95.0,1337.814,0.993,1337.814,0.993,80,0
ocs_eps_preset_greedy,95.0,1043.454,0.775,1043.454,0.775,80,0
ocs_eps_preset_dynamic_greedy,95.0,1347.245,1.000,1347.245,1.000,80,0
pure_ocs_3hop_preset,95.0,1161.987,0.862,1161.987,0.862,80,0
pure_ocs_pruned,95.0,1161.987,0.862,1161.987,0.862,80,0
ocs_eps_pruned,95.0,1107.340,0.822,1107.340,0.822,80,0
