scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,2055.638141,1.218844,2055.638141,1.218844,24,0
pure_ocs_ksp,100.000000,1847.009041,1.095142,1847.009041,1.095142,24,0
eps_ecmp,100.000000,1074.835035,0.637299,1074.835035,0.637299,24,0
ocs_eps_large_small,100.000000,2709.581369,1.606584,2709.581369,1.606584,24,0
pure_ocs_ksp_greedy,100.000000,1808.896513,1.072544,1808.896513,1.072544,24,0
ocs_eps_preset_greedy,100.000000,2068.425921,1.226426,2068.425921,1.226426,24,0
ocs_eps_preset_dynamic_greedy,100.000000,1686.547987,1.000000,1686.547987,1.000000,24,0
pure_ocs_3hop_preset,100.000000,1434.448461,0.850523,1434.448461,0.850523,24,0
pure_ocs_pruned,100.000000,1434.448461,0.850523,1434.448461,0.850523,24,0
ocs_eps_pruned,100.000000,1373.183984,0.814198,1373.183984,0.814198,24,0
