case_base,seed,scheduler,avg_relative_cct_vs_dynamic
spread0ms,42,ocs_eps_global_ksp,2.818
spread0ms,42,pure_ocs_ksp,1.538
spread0ms,42,eps_ecmp,0.900
spread0ms,42,pure_ocs_ksp_greedy,1.343
spread0ms,42,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,42,pure_ocs_pruned,1.149
spread0ms,42,ocs_eps_pruned,0.899
spread0ms,42,ocs_eps_large_small,1.241
spread0ms,42,ocs_eps_preset_greedy,0.991
spread0ms,42,pure_ocs_3hop_preset,1.149
spread0ms,43,ocs_eps_global_ksp,2.609
spread0ms,43,pure_ocs_ksp,1.209
spread0ms,43,eps_ecmp,0.505
spread0ms,43,pure_ocs_ksp_greedy,0.989
spread0ms,43,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,43,pure_ocs_pruned,0.991
spread0ms,43,ocs_eps_pruned,0.832
spread0ms,43,ocs_eps_large_small,0.967
spread0ms,43,ocs_eps_preset_greedy,0.827
spread0ms,43,pure_ocs_3hop_preset,0.991
spread0ms,44,ocs_eps_global_ksp,2.396
spread0ms,44,pure_ocs_ksp,1.320
spread0ms,44,eps_ecmp,1.150
spread0ms,44,pure_ocs_ksp_greedy,1.264
spread0ms,44,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,44,pure_ocs_pruned,0.862
spread0ms,44,ocs_eps_pruned,0.977
spread0ms,44,ocs_eps_large_small,1.338
spread0ms,44,ocs_eps_preset_greedy,0.934
spread0ms,44,pure_ocs_3hop_preset,0.862
spread0ms,45,ocs_eps_global_ksp,2.142
spread0ms,45,pure_ocs_ksp,0.868
spread0ms,45,eps_ecmp,0.494
spread0ms,45,pure_ocs_ksp_greedy,0.784
spread0ms,45,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,45,pure_ocs_pruned,1.037
spread0ms,45,ocs_eps_pruned,0.569
spread0ms,45,ocs_eps_large_small,1.117
spread0ms,45,ocs_eps_preset_greedy,0.769
spread0ms,45,pure_ocs_3hop_preset,1.037
spread0ms,46,ocs_eps_global_ksp,2.974
spread0ms,46,pure_ocs_ksp,1.666
spread0ms,46,eps_ecmp,0.766
spread0ms,46,pure_ocs_ksp_greedy,1.192
spread0ms,46,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,46,pure_ocs_pruned,1.265
spread0ms,46,ocs_eps_pruned,1.161
spread0ms,46,ocs_eps_large_small,1.287
spread0ms,46,ocs_eps_preset_greedy,1.053
spread0ms,46,pure_ocs_3hop_preset,1.265
spread0ms,47,ocs_eps_global_ksp,2.618
spread0ms,47,pure_ocs_ksp,1.643
spread0ms,47,eps_ecmp,0.610
spread0ms,47,pure_ocs_ksp_greedy,1.015
spread0ms,47,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,47,pure_ocs_pruned,1.338
spread0ms,47,ocs_eps_pruned,0.824
spread0ms,47,ocs_eps_large_small,1.102
spread0ms,47,ocs_eps_preset_greedy,1.092
spread0ms,47,pure_ocs_3hop_preset,1.338
spread0ms,48,ocs_eps_global_ksp,3.032
spread0ms,48,pure_ocs_ksp,1.411
spread0ms,48,eps_ecmp,0.742
spread0ms,48,pure_ocs_ksp_greedy,1.223
spread0ms,48,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,48,pure_ocs_pruned,1.307
spread0ms,48,ocs_eps_pruned,1.270
spread0ms,48,ocs_eps_large_small,2.385
spread0ms,48,ocs_eps_preset_greedy,1.180
spread0ms,48,pure_ocs_3hop_preset,1.307
spread0ms,49,ocs_eps_global_ksp,2.420
spread0ms,49,pure_ocs_ksp,1.298
spread0ms,49,eps_ecmp,0.499
spread0ms,49,pure_ocs_ksp_greedy,0.896
spread0ms,49,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,49,pure_ocs_pruned,0.807
spread0ms,49,ocs_eps_pruned,0.801
spread0ms,49,ocs_eps_large_small,1.129
spread0ms,49,ocs_eps_preset_greedy,0.764
spread0ms,49,pure_ocs_3hop_preset,0.807
spread0ms,50,ocs_eps_global_ksp,3.081
spread0ms,50,pure_ocs_ksp,1.315
spread0ms,50,eps_ecmp,1.270
spread0ms,50,pure_ocs_ksp_greedy,1.422
spread0ms,50,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,50,pure_ocs_pruned,1.270
spread0ms,50,ocs_eps_pruned,1.208
spread0ms,50,ocs_eps_large_small,1.857
spread0ms,50,ocs_eps_preset_greedy,1.341
spread0ms,50,pure_ocs_3hop_preset,1.270
spread0ms,51,ocs_eps_global_ksp,2.130
spread0ms,51,pure_ocs_ksp,1.133
spread0ms,51,eps_ecmp,0.675
spread0ms,51,pure_ocs_ksp_greedy,1.006
spread0ms,51,ocs_eps_preset_dynamic_greedy,1.000
spread0ms,51,pure_ocs_pruned,1.114
spread0ms,51,ocs_eps_pruned,0.900
spread0ms,51,ocs_eps_large_small,1.352
spread0ms,51,ocs_eps_preset_greedy,1.062
spread0ms,51,pure_ocs_3hop_preset,1.114
spread100ms,42,ocs_eps_global_ksp,1.572
spread100ms,42,pure_ocs_ksp,1.588
spread100ms,42,eps_ecmp,1.068
spread100ms,42,pure_ocs_ksp_greedy,1.275
spread100ms,42,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,42,pure_ocs_pruned,1.124
spread100ms,42,ocs_eps_pruned,1.142
spread100ms,42,ocs_eps_large_small,1.177
spread100ms,42,ocs_eps_preset_greedy,1.716
spread100ms,42,pure_ocs_3hop_preset,1.124
spread100ms,43,ocs_eps_global_ksp,1.534
spread100ms,43,pure_ocs_ksp,1.077
spread100ms,43,eps_ecmp,1.390
spread100ms,43,pure_ocs_ksp_greedy,1.392
spread100ms,43,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,43,pure_ocs_pruned,1.258
spread100ms,43,ocs_eps_pruned,1.272
spread100ms,43,ocs_eps_large_small,1.076
spread100ms,43,ocs_eps_preset_greedy,0.925
spread100ms,43,pure_ocs_3hop_preset,1.258
spread100ms,44,ocs_eps_global_ksp,1.285
spread100ms,44,pure_ocs_ksp,0.724
spread100ms,44,eps_ecmp,0.693
spread100ms,44,pure_ocs_ksp_greedy,0.694
spread100ms,44,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,44,pure_ocs_pruned,0.700
spread100ms,44,ocs_eps_pruned,1.091
spread100ms,44,ocs_eps_large_small,0.830
spread100ms,44,ocs_eps_preset_greedy,0.927
spread100ms,44,pure_ocs_3hop_preset,0.700
spread100ms,45,ocs_eps_global_ksp,1.488
spread100ms,45,pure_ocs_ksp,1.017
spread100ms,45,eps_ecmp,1.071
spread100ms,45,pure_ocs_ksp_greedy,1.014
spread100ms,45,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,45,pure_ocs_pruned,1.121
spread100ms,45,ocs_eps_pruned,0.982
spread100ms,45,ocs_eps_large_small,1.065
spread100ms,45,ocs_eps_preset_greedy,1.004
spread100ms,45,pure_ocs_3hop_preset,1.121
spread100ms,46,ocs_eps_global_ksp,1.557
spread100ms,46,pure_ocs_ksp,1.083
spread100ms,46,eps_ecmp,1.188
spread100ms,46,pure_ocs_ksp_greedy,0.947
spread100ms,46,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,46,pure_ocs_pruned,1.649
spread100ms,46,ocs_eps_pruned,1.218
spread100ms,46,ocs_eps_large_small,1.133
spread100ms,46,ocs_eps_preset_greedy,1.168
spread100ms,46,pure_ocs_3hop_preset,1.649
spread100ms,47,ocs_eps_global_ksp,2.231
spread100ms,47,pure_ocs_ksp,1.261
spread100ms,47,eps_ecmp,1.424
spread100ms,47,pure_ocs_ksp_greedy,1.119
spread100ms,47,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,47,pure_ocs_pruned,1.182
spread100ms,47,ocs_eps_pruned,1.244
spread100ms,47,ocs_eps_large_small,1.104
spread100ms,47,ocs_eps_preset_greedy,1.031
spread100ms,47,pure_ocs_3hop_preset,1.182
spread100ms,48,ocs_eps_global_ksp,1.435
spread100ms,48,pure_ocs_ksp,0.691
spread100ms,48,eps_ecmp,1.290
spread100ms,48,pure_ocs_ksp_greedy,0.781
spread100ms,48,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,48,pure_ocs_pruned,0.719
spread100ms,48,ocs_eps_pruned,0.789
spread100ms,48,ocs_eps_large_small,0.749
spread100ms,48,ocs_eps_preset_greedy,0.679
spread100ms,48,pure_ocs_3hop_preset,0.719
spread100ms,49,ocs_eps_global_ksp,1.083
spread100ms,49,pure_ocs_ksp,1.569
spread100ms,49,eps_ecmp,1.056
spread100ms,49,pure_ocs_ksp_greedy,1.125
spread100ms,49,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,49,pure_ocs_pruned,1.164
spread100ms,49,ocs_eps_pruned,0.792
spread100ms,49,ocs_eps_large_small,0.793
spread100ms,49,ocs_eps_preset_greedy,1.110
spread100ms,49,pure_ocs_3hop_preset,1.164
spread100ms,50,ocs_eps_global_ksp,2.093
spread100ms,50,pure_ocs_ksp,0.938
spread100ms,50,eps_ecmp,1.407
spread100ms,50,pure_ocs_ksp_greedy,0.941
spread100ms,50,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,50,pure_ocs_pruned,0.860
spread100ms,50,ocs_eps_pruned,0.977
spread100ms,50,ocs_eps_large_small,1.667
spread100ms,50,ocs_eps_preset_greedy,1.028
spread100ms,50,pure_ocs_3hop_preset,0.860
spread100ms,51,ocs_eps_global_ksp,1.563
spread100ms,51,pure_ocs_ksp,1.154
spread100ms,51,eps_ecmp,0.817
spread100ms,51,pure_ocs_ksp_greedy,1.081
spread100ms,51,ocs_eps_preset_dynamic_greedy,1.000
spread100ms,51,pure_ocs_pruned,1.001
spread100ms,51,ocs_eps_pruned,0.913
spread100ms,51,ocs_eps_large_small,0.918
spread100ms,51,ocs_eps_preset_greedy,0.856
spread100ms,51,pure_ocs_3hop_preset,1.001
spread25ms,42,ocs_eps_global_ksp,1.727
spread25ms,42,pure_ocs_ksp,0.828
spread25ms,42,eps_ecmp,0.882
spread25ms,42,pure_ocs_ksp_greedy,0.811
spread25ms,42,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,42,pure_ocs_pruned,0.832
spread25ms,42,ocs_eps_pruned,0.803
spread25ms,42,ocs_eps_large_small,0.992
spread25ms,42,ocs_eps_preset_greedy,0.824
spread25ms,42,pure_ocs_3hop_preset,0.832
spread25ms,43,ocs_eps_global_ksp,3.621
spread25ms,43,pure_ocs_ksp,1.639
spread25ms,43,eps_ecmp,1.428
spread25ms,43,pure_ocs_ksp_greedy,1.864
spread25ms,43,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,43,pure_ocs_pruned,1.427
spread25ms,43,ocs_eps_pruned,1.428
spread25ms,43,ocs_eps_large_small,1.775
spread25ms,43,ocs_eps_preset_greedy,1.075
spread25ms,43,pure_ocs_3hop_preset,1.427
spread25ms,44,ocs_eps_global_ksp,1.427
spread25ms,44,pure_ocs_ksp,0.973
spread25ms,44,eps_ecmp,0.510
spread25ms,44,pure_ocs_ksp_greedy,1.078
spread25ms,44,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,44,pure_ocs_pruned,0.836
spread25ms,44,ocs_eps_pruned,0.826
spread25ms,44,ocs_eps_large_small,0.843
spread25ms,44,ocs_eps_preset_greedy,0.793
spread25ms,44,pure_ocs_3hop_preset,0.836
spread25ms,45,ocs_eps_global_ksp,2.432
spread25ms,45,pure_ocs_ksp,1.100
spread25ms,45,eps_ecmp,1.182
spread25ms,45,pure_ocs_ksp_greedy,1.251
spread25ms,45,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,45,pure_ocs_pruned,1.096
spread25ms,45,ocs_eps_pruned,1.129
spread25ms,45,ocs_eps_large_small,1.371
spread25ms,45,ocs_eps_preset_greedy,0.952
spread25ms,45,pure_ocs_3hop_preset,1.096
spread25ms,46,ocs_eps_global_ksp,2.459
spread25ms,46,pure_ocs_ksp,1.257
spread25ms,46,eps_ecmp,1.050
spread25ms,46,pure_ocs_ksp_greedy,1.303
spread25ms,46,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,46,pure_ocs_pruned,1.327
spread25ms,46,ocs_eps_pruned,0.824
spread25ms,46,ocs_eps_large_small,1.084
spread25ms,46,ocs_eps_preset_greedy,1.266
spread25ms,46,pure_ocs_3hop_preset,1.327
spread25ms,47,ocs_eps_global_ksp,3.129
spread25ms,47,pure_ocs_ksp,1.659
spread25ms,47,eps_ecmp,1.320
spread25ms,47,pure_ocs_ksp_greedy,1.182
spread25ms,47,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,47,pure_ocs_pruned,1.119
spread25ms,47,ocs_eps_pruned,1.154
spread25ms,47,ocs_eps_large_small,1.744
spread25ms,47,ocs_eps_preset_greedy,1.143
spread25ms,47,pure_ocs_3hop_preset,1.119
spread25ms,48,ocs_eps_global_ksp,2.974
spread25ms,48,pure_ocs_ksp,1.422
spread25ms,48,eps_ecmp,1.006
spread25ms,48,pure_ocs_ksp_greedy,1.238
spread25ms,48,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,48,pure_ocs_pruned,1.480
spread25ms,48,ocs_eps_pruned,1.197
spread25ms,48,ocs_eps_large_small,1.486
spread25ms,48,ocs_eps_preset_greedy,1.107
spread25ms,48,pure_ocs_3hop_preset,1.480
spread25ms,49,ocs_eps_global_ksp,1.963
spread25ms,49,pure_ocs_ksp,0.991
spread25ms,49,eps_ecmp,0.900
spread25ms,49,pure_ocs_ksp_greedy,1.027
spread25ms,49,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,49,pure_ocs_pruned,0.989
spread25ms,49,ocs_eps_pruned,0.984
spread25ms,49,ocs_eps_large_small,0.831
spread25ms,49,ocs_eps_preset_greedy,0.938
spread25ms,49,pure_ocs_3hop_preset,0.989
spread25ms,50,ocs_eps_global_ksp,3.769
spread25ms,50,pure_ocs_ksp,1.152
spread25ms,50,eps_ecmp,1.146
spread25ms,50,pure_ocs_ksp_greedy,1.093
spread25ms,50,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,50,pure_ocs_pruned,1.228
spread25ms,50,ocs_eps_pruned,1.200
spread25ms,50,ocs_eps_large_small,1.191
spread25ms,50,ocs_eps_preset_greedy,0.918
spread25ms,50,pure_ocs_3hop_preset,1.228
spread25ms,51,ocs_eps_global_ksp,2.680
spread25ms,51,pure_ocs_ksp,1.439
spread25ms,51,eps_ecmp,1.030
spread25ms,51,pure_ocs_ksp_greedy,1.693
spread25ms,51,ocs_eps_preset_dynamic_greedy,1.000
spread25ms,51,pure_ocs_pruned,1.204
spread25ms,51,ocs_eps_pruned,1.582
spread25ms,51,ocs_eps_large_small,1.292
spread25ms,51,ocs_eps_preset_greedy,1.183
spread25ms,51,pure_ocs_3hop_preset,1.204
spread50ms,42,ocs_eps_global_ksp,1.785
spread50ms,42,pure_ocs_ksp,1.325
spread50ms,42,eps_ecmp,1.056
spread50ms,42,pure_ocs_ksp_greedy,0.923
spread50ms,42,ocs_eps_preset_dynamic_greedy,1.000
spread50ms,42,pure_ocs_pruned,0.891
spread50ms,42,ocs_eps_pruned,0.978
spread50ms,42,ocs_eps_large_small,1.248
spread50ms,42,ocs_eps_preset_greedy,0.973
spread50ms,42,pure_ocs_3hop_preset,0.891
spread50ms,43,ocs_eps_global_ksp,1.899
spread50ms,43,pure_ocs_ksp,1.081
spread50ms,43,eps_ecmp,1.659
spread50ms,43,pure_ocs_ksp_greedy,0.903
spread50ms,43,ocs_eps_preset_dynamic_greedy,1.000
spread50ms,43,pure_ocs_pruned,0.895
spread50ms,43,ocs_eps_pruned,0.878
spread50ms,43,ocs_eps_large_small,1.454
spread50ms,43,ocs_eps_preset_greedy,0.976
spread50ms,43,pure_ocs_3hop_preset,0.895
spread50ms,44,ocs_eps_global_ksp,2.088
spread50ms,44,pure_ocs_ksp,1.106
spread50ms,44,eps_ecmp,1.221
spread50ms,44,pure_ocs_ksp_greedy,1.000
spread50ms,44,ocs_eps_preset_dynamic_greedy,1.000
spread50ms,44,pure_ocs_pruned,0.981
spread50ms,44,ocs_eps_pruned,1.637
spread50ms,44,ocs_eps_large_small,1.685
spread50ms,44,ocs_eps_preset_greedy,1.188
spread50ms,44,pure_ocs_3hop_preset,0.981
spread50ms,45,ocs_eps_global_ksp,1.688
spread50ms,45,pure_ocs_ksp,1.013
spread50ms,45,eps_ecmp,1.017
spread50ms,45,pure_ocs_ksp_greedy,0.860
spread50ms,45,ocs_eps_preset_dynamic_greedy,1.000
spread50ms,45,pure_ocs_pruned,0.911
spread50ms,45,ocs_eps_pruned,0.735
spread50ms,45,ocs_eps_large_small,1.143
spread50ms,45,ocs_eps_preset_greedy,0.789
spread50ms,45,pure_ocs_3hop_preset,0.911
spread50ms,46,ocs_eps_global_ksp,2.222
spread50ms,46,pure_ocs_ksp,1.315
spread50ms,46,eps_ecmp,1.243
spread50ms,46,pure_ocs_ksp_greedy,1.112
spread50ms,46,ocs_eps_preset_dynamic_greedy,1.000
spread50ms,46,pure_ocs_pruned,1.318
spread50ms,46,ocs_eps_pruned,1.316
spread50ms,46,ocs_eps_large_small,1.111
spread50ms,46,ocs_eps_preset_greedy,1.135
spread50ms,46,pure_ocs_3hop_preset,1.318
spread50ms,47,ocs_eps_global_ksp,2.022
