scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.207,17,17,17
pure_ocs_ksp,1.055,17,17,17
eps_ecmp,0.980,17,17,17
ocs_eps_large_small,1.082,17,17,17
pure_ocs_ksp_greedy,1.012,17,17,17
ocs_eps_preset_greedy,1.001,17,17,17
ocs_eps_preset_dynamic_greedy,1.000,17,17,17
pure_ocs_3hop_preset,0.986,17,17,17
pure_ocs_pruned,0.986,17,17,17
ocs_eps_pruned,0.972,17,17,17
