seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.185
42,pure_ocs_ksp,1.011
42,eps_ecmp,0.626
42,pure_ocs_ksp_greedy,1.057
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,0.984
42,ocs_eps_pruned,0.704
42,ocs_eps_large_small,1.432
42,ocs_eps_preset_greedy,1.789
42,pure_ocs_3hop_preset,0.984
43,ocs_eps_global_ksp,1.114
43,pure_ocs_ksp,0.839
43,eps_ecmp,0.629
43,pure_ocs_ksp_greedy,0.795
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,0.812
43,ocs_eps_pruned,0.819
43,ocs_eps_large_small,1.545
43,ocs_eps_preset_greedy,1.396
43,pure_ocs_3hop_preset,0.812
44,ocs_eps_global_ksp,0.915
44,pure_ocs_ksp,0.972
44,eps_ecmp,0.571
44,pure_ocs_ksp_greedy,1.190
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,0.970
44,ocs_eps_pruned,0.629
44,ocs_eps_large_small,1.659
44,ocs_eps_preset_greedy,1.131
44,pure_ocs_3hop_preset,0.970
45,ocs_eps_global_ksp,1.227
45,pure_ocs_ksp,1.786
45,eps_ecmp,0.778
45,pure_ocs_ksp_greedy,1.323
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.262
45,ocs_eps_pruned,1.469
45,ocs_eps_large_small,2.775
45,ocs_eps_preset_greedy,1.477
45,pure_ocs_3hop_preset,1.262
46,ocs_eps_global_ksp,1.353
46,pure_ocs_ksp,0.982
46,eps_ecmp,0.946
46,pure_ocs_ksp_greedy,1.814
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,0.954
46,ocs_eps_pruned,0.947
46,ocs_eps_large_small,1.478
46,ocs_eps_preset_greedy,1.271
46,pure_ocs_3hop_preset,0.954
47,ocs_eps_global_ksp,1.059
47,pure_ocs_ksp,1.172
47,eps_ecmp,0.534
47,pure_ocs_ksp_greedy,0.988
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,0.757
47,ocs_eps_pruned,0.671
47,ocs_eps_large_small,1.477
47,ocs_eps_preset_greedy,1.105
47,pure_ocs_3hop_preset,0.757
48,ocs_eps_global_ksp,1.390
48,pure_ocs_ksp,1.044
48,eps_ecmp,0.571
48,pure_ocs_ksp_greedy,1.049
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.254
48,ocs_eps_pruned,0.966
48,ocs_eps_large_small,1.837
48,ocs_eps_preset_greedy,1.030
48,pure_ocs_3hop_preset,1.254
49,ocs_eps_global_ksp,1.084
49,pure_ocs_ksp,1.097
49,eps_ecmp,0.762
49,pure_ocs_ksp_greedy,0.734
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.082
49,ocs_eps_pruned,0.962
49,ocs_eps_large_small,2.059
49,ocs_eps_preset_greedy,1.111
49,pure_ocs_3hop_preset,1.082
50,ocs_eps_global_ksp,1.243
50,pure_ocs_ksp,0.896
50,eps_ecmp,0.641
50,pure_ocs_ksp_greedy,0.825
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,0.633
50,ocs_eps_pruned,0.683
50,ocs_eps_large_small,1.591
50,ocs_eps_preset_greedy,1.100
50,pure_ocs_3hop_preset,0.633
51,ocs_eps_global_ksp,0.742
51,pure_ocs_ksp,0.596
51,eps_ecmp,0.851
51,pure_ocs_ksp_greedy,0.852
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,0.973
51,ocs_eps_pruned,0.589
51,ocs_eps_large_small,1.214
51,ocs_eps_preset_greedy,1.084
51,pure_ocs_3hop_preset,0.973
