seed,scheduler,avg_solve_time_ms
42,ocs_eps_global_ksp,0.000
42,pure_ocs_ksp,0.000
42,eps_ecmp,0.000
42,pure_ocs_ksp_greedy,0.085
42,ocs_eps_preset_dynamic_greedy,0.141
42,pure_ocs_pruned,0.261
42,ocs_eps_pruned,1.663
42,ocs_eps_large_small,0.000
42,ocs_eps_preset_greedy,0.108
42,pure_ocs_3hop_preset,0.324
43,ocs_eps_global_ksp,0.000
43,pure_ocs_ksp,0.000
43,eps_ecmp,0.000
43,pure_ocs_ksp_greedy,0.095
43,ocs_eps_preset_dynamic_greedy,0.190
43,pure_ocs_pruned,0.433
43,ocs_eps_pruned,0.282
43,ocs_eps_large_small,0.000
43,ocs_eps_preset_greedy,0.110
43,pure_ocs_3hop_preset,0.221
44,ocs_eps_global_ksp,0.000
44,pure_ocs_ksp,0.000
44,eps_ecmp,0.000
44,pure_ocs_ksp_greedy,0.096
44,ocs_eps_preset_dynamic_greedy,0.186
44,pure_ocs_pruned,0.461
44,ocs_eps_pruned,0.324
44,ocs_eps_large_small,0.000
44,ocs_eps_preset_greedy,0.120
44,pure_ocs_3hop_preset,0.334
45,ocs_eps_global_ksp,0.000
45,pure_ocs_ksp,0.000
45,eps_ecmp,0.000
45,pure_ocs_ksp_greedy,0.127
45,ocs_eps_preset_dynamic_greedy,0.182
45,pure_ocs_pruned,0.445
45,ocs_eps_pruned,1.478
45,ocs_eps_large_small,0.000
45,ocs_eps_preset_greedy,0.112
45,pure_ocs_3hop_preset,0.385
46,ocs_eps_global_ksp,0.000
46,pure_ocs_ksp,0.000
46,eps_ecmp,0.000
46,pure_ocs_ksp_greedy,0.073
46,ocs_eps_preset_dynamic_greedy,0.174
46,pure_ocs_pruned,0.415
46,ocs_eps_pruned,0.295
46,ocs_eps_large_small,0.000
46,ocs_eps_preset_greedy,0.091
46,pure_ocs_3hop_preset,0.368
47,ocs_eps_global_ksp,0.000
47,pure_ocs_ksp,0.000
47,eps_ecmp,0.000
47,pure_ocs_ksp_greedy,0.071
47,ocs_eps_preset_dynamic_greedy,0.171
47,pure_ocs_pruned,0.374
47,ocs_eps_pruned,0.409
47,ocs_eps_large_small,0.000
47,ocs_eps_preset_greedy,0.113
47,pure_ocs_3hop_preset,0.330
48,ocs_eps_global_ksp,0.000
48,pure_ocs_ksp,0.000
48,eps_ecmp,0.000
48,pure_ocs_ksp_greedy,0.107
48,ocs_eps_preset_dynamic_greedy,0.185
48,pure_ocs_pruned,0.429
48,ocs_eps_pruned,0.308
48,ocs_eps_large_small,0.000
48,ocs_eps_preset_greedy,0.094
48,pure_ocs_3hop_preset,0.217
49,ocs_eps_global_ksp,0.000
49,pure_ocs_ksp,0.000
49,eps_ecmp,0.000
49,pure_ocs_ksp_greedy,0.094
49,ocs_eps_preset_dynamic_greedy,0.177
49,pure_ocs_pruned,0.464
49,ocs_eps_pruned,3.354
49,ocs_eps_large_small,0.000
49,ocs_eps_preset_greedy,0.088
49,pure_ocs_3hop_preset,0.225
50,ocs_eps_global_ksp,0.000
50,pure_ocs_ksp,0.000
50,eps_ecmp,0.000
50,pure_ocs_ksp_greedy,0.109
50,ocs_eps_preset_dynamic_greedy,0.147
50,pure_ocs_pruned,0.462
50,ocs_eps_pruned,0.305
50,ocs_eps_large_small,0.000
50,ocs_eps_preset_greedy,0.116
50,pure_ocs_3hop_preset,0.215
51,ocs_eps_global_ksp,0.000
51,pure_ocs_ksp,0.000
51,eps_ecmp,0.000
51,pure_ocs_ksp_greedy,0.106
51,ocs_eps_preset_dynamic_greedy,0.145
51,pure_ocs_pruned,0.391
51,ocs_eps_pruned,0.404
51,ocs_eps_large_small,0.000
51,ocs_eps_preset_greedy,0.121
51,pure_ocs_3hop_preset,0.334
