scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1279.622173,0.822549,1279.622173,0.822549,80,0
pure_ocs_ksp,100.000000,1824.473820,1.172784,1824.473820,1.172784,80,0
eps_ecmp,100.000000,1535.670177,0.987139,1535.670177,0.987139,80,0
ocs_eps_large_small,100.000000,1249.591879,0.803246,1249.591879,0.803246,80,0
pure_ocs_ksp_greedy,100.000000,1500.103039,0.964276,1500.103039,0.964276,80,0
ocs_eps_preset_greedy,100.000000,1722.192702,1.107037,1722.192702,1.107037,80,0
ocs_eps_preset_dynamic_greedy,100.000000,1555.678098,1.000000,1555.678098,1.000000,80,0
pure_ocs_3hop_preset,100.000000,1215.996643,0.781651,1215.996643,0.781651,80,0
pure_ocs_pruned,100.000000,1215.996643,0.781651,1215.996643,0.781651,80,0
ocs_eps_pruned,100.000000,1180.517124,0.758844,1180.517124,0.758844,80,0
