scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,3.027,16,16,16
pure_ocs_ksp,1.463,16,16,16
eps_ecmp,0.686,16,16,16
ocs_eps_large_small,1.697,16,16,16
pure_ocs_ksp_greedy,1.249,16,16,16
ocs_eps_preset_greedy,1.976,16,16,16
ocs_eps_preset_dynamic_greedy,1.000,16,16,16
pure_ocs_3hop_preset,1.400,16,16,16
pure_ocs_pruned,1.400,16,16,16
ocs_eps_pruned,0.909,16,16,16
