scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1730.792196,1.009644,1730.792196,1.009644,24,0
pure_ocs_ksp,100.000000,1791.490456,1.045052,1791.490456,1.045052,24,0
eps_ecmp,100.000000,1138.105057,0.663904,1138.105057,0.663904,24,0
ocs_eps_large_small,100.000000,2697.729783,1.573699,2697.729783,1.573699,24,0
pure_ocs_ksp_greedy,100.000000,1818.775368,1.060968,1818.775368,1.060968,24,0
ocs_eps_preset_greedy,100.000000,2199.743747,1.283203,2199.743747,1.283203,24,0
ocs_eps_preset_dynamic_greedy,100.000000,1714.260307,1.000000,1714.260307,1.000000,24,0
pure_ocs_3hop_preset,100.000000,1642.177289,0.957951,1642.177289,0.957951,24,0
pure_ocs_pruned,100.000000,1642.177289,0.957951,1642.177289,0.957951,24,0
ocs_eps_pruned,100.000000,1504.281653,0.877511,1504.281653,0.877511,24,0
