scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,2466.266595,0.800447,2466.266595,0.800447,24,0
pure_ocs_ksp,95.000000,2368.961714,0.768866,2368.961714,0.768866,24,0
eps_ecmp,95.000000,2113.246997,0.685872,2113.246997,0.685872,24,0
ocs_eps_large_small,95.000000,4822.691186,1.565244,4822.691186,1.565244,24,0
pure_ocs_ksp_greedy,95.000000,3284.169301,1.065904,3284.169301,1.065904,24,0
ocs_eps_preset_greedy,95.000000,4070.923479,1.321252,4070.923479,1.321252,24,0
ocs_eps_preset_dynamic_greedy,95.000000,3081.110654,1.000000,3081.110654,1.000000,24,0
pure_ocs_3hop_preset,95.000000,2369.766948,0.769128,2369.766948,0.769128,24,0
pure_ocs_pruned,95.000000,2369.766948,0.769128,2369.766948,0.769128,24,0
ocs_eps_pruned,95.000000,2244.095355,0.728340,2244.095355,0.728340,24,0
