scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.226479,15,15,15
pure_ocs_ksp,1.120457,15,15,15
eps_ecmp,0.641876,15,15,15
ocs_eps_large_small,3.649877,15,15,15
pure_ocs_ksp_greedy,1.000667,15,15,15
ocs_eps_preset_greedy,2.308519,15,15,15
ocs_eps_preset_dynamic_greedy,1.000000,15,15,15
pure_ocs_3hop_preset,9.661963,15,15,15
pure_ocs_pruned,9.661963,15,15,15
ocs_eps_pruned,0.860525,15,15,15
