scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,2373.840126,1.591456,2373.840126,1.591456,80,0
pure_ocs_ksp,100.000000,1784.705844,1.196492,1784.705844,1.196492,80,0
eps_ecmp,100.000000,1836.503316,1.231218,1836.503316,1.231218,80,0
ocs_eps_large_small,100.000000,1983.282331,1.329621,1983.282331,1.329621,80,0
pure_ocs_ksp_greedy,100.000000,1483.198372,0.994357,1483.198372,0.994357,80,0
ocs_eps_preset_greedy,100.000000,2588.667513,1.735480,2588.667513,1.735480,80,0
ocs_eps_preset_dynamic_greedy,100.000000,1491.614984,1.000000,1491.614984,1.000000,80,0
pure_ocs_3hop_preset,100.000000,2034.714792,1.364102,2034.714792,1.364102,80,0
pure_ocs_pruned,100.000000,2034.714792,1.364102,2034.714792,1.364102,80,0
ocs_eps_pruned,100.000000,2202.150290,1.476353,2202.150290,1.476353,80,0
