scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,2514.894258,1.912321,2514.894258,1.912321,80,0
pure_ocs_ksp,100.000000,1530.759006,1.163986,1530.759006,1.163986,80,0
eps_ecmp,100.000000,1266.276015,0.962874,1266.276015,0.962874,80,0
ocs_eps_large_small,100.000000,1413.296685,1.074668,1413.296685,1.074668,80,0
pure_ocs_ksp_greedy,100.000000,1356.549116,1.031518,1356.549116,1.031518,80,0
ocs_eps_preset_greedy,100.000000,1374.351939,1.045055,1374.351939,1.045055,80,0
ocs_eps_preset_dynamic_greedy,100.000000,1315.100354,1.000000,1315.100354,1.000000,80,0
pure_ocs_3hop_preset,100.000000,1315.582867,1.000367,1315.582867,1.000367,80,0
pure_ocs_pruned,100.000000,1315.582867,1.000367,1315.582867,1.000367,80,0
ocs_eps_pruned,100.000000,1343.346517,1.021478,1343.346517,1.021478,80,0
