1_hop_ocs_byte_share,1_hop_ocs_flow_share,2_hop_ocs_byte_share,2_hop_ocs_flow_share,3_hop_ocs_byte_share,3_hop_ocs_flow_share,avg_ocs_hops_core,avg_total_hops_core,cct_relative_mean,core_bytes,core_flows,dataset,direct_eps_byte_share,direct_eps_flow_share,eps_core_byte_share,eps_core_flow_share,eps_max_link_gb,eps_mean_active_link_gb,eps_then_ocs_byte_share,eps_then_ocs_flow_share,gt3_hop_ocs_byte_share,gt3_hop_ocs_flow_share,intra_rack_byte_share,intra_rack_flow_share,num_tor,ocs_max_link_gb,ocs_mean_active_link_gb,ocs_p95_link_gb,ocs_then_eps_byte_share,ocs_then_eps_flow_share,seed,tag
0.036469758121224896,0.03495065789473684,0.07259481514368049,0.07108347039473684,0.11465326678510504,0.12037417763157894,3.4391049547149706,3.8583910495471496,1.263,208430639200.0,18770,40 ToRs,0.12357298503201598,0.08896998355263158,0.30678232118572324,0.2096430474160895,2.7067,1.5985708825,0.07208393923198841,0.05571546052631579,0.44621616561147187,0.5360814144736842,0.03358782365824872,0.03525904605263158,40,7.8111702,5.2674599424999995,6.948011254999999,0.10082124641626457,0.05756578947368421,44,hyacinth_preset_t30
0.034959450096546996,0.03145559210526316,0.06342121026704936,0.07421875,0.13412455770358378,0.13918585526315788,3.36772091035367,3.7840047013569826,1.263,221747266800.0,18718,40 ToRs,0.1115618278929077,0.0796155427631579,0.30601268001739357,0.20814189550165615,4.0476001,1.696436885,0.07993126286448533,0.05792557565789474,0.4333283514659817,0.5169613486842105,0.04056810497654367,0.037931743421052634,40,7.7912205,5.531809821666667,6.92005521,0.10210523473290144,0.06270559210526316,45,hyacinth_preset_t30
0.038384557677341384,0.03716077302631579,0.07580768460431016,0.07709703947368421,0.11986355925731565,0.12638774671052633,3.4149812734082396,3.834135901551632,1.263,214902236900.0,18690,40 ToRs,0.12357458239153822,0.08516652960526316,0.304148486971845,0.2095773140716961,3.5394601,1.634054755,0.07163035972315118,0.05792557565789474,0.4372038190169858,0.5186574835526315,0.035340718546669314,0.03937088815789474,40,7.7147208,5.381588760833334,7.0368623999999995,0.09819471878268832,0.05823396381578947,46,hyacinth_preset_t30
0.041823686465983105,0.044407894736842105,0.0763281113222775,0.0688733552631579,0.1268083381177423,0.12741570723684212,3.488548807056698,3.872203623997024,1.263,209902786600.0,18819,40 ToRs,0.11701936506420921,0.08131167763157894,0.3040993858820929,0.19182740847016314,3.25713,1.5957827125,0.07107840626443125,0.05186060855263158,0.425217483765147,0.541015625,0.03696360360216454,0.032740542763157895,40,7.421751,5.215114774166667,6.6804744199999995,0.1047610053980451,0.05237458881578947,47,hyacinth_preset_t30
0.026601090759876427,0.03135279605263158,0.06674457108006637,0.06162623355263158,0.14810451703003255,0.1444798519736842,3.552252445973551,3.9164068379744115,1.263,219523516200.0,18602,40 ToRs,0.14001013903040138,0.08948396381578948,0.3050251843588136,0.18207719600043007,2.995,1.674005025,0.06185351980180354,0.04420230263157895,0.4226662687266626,0.5445620888157895,0.04440213853803955,0.04389391447368421,40,7.943532,5.512305666666666,7.13170018,0.08961775503311757,0.04039884868421053,48,hyacinth_preset_t30
0.04355675957367782,0.04497327302631579,0.07189400340533367,0.08012952302631579,0.12246376459846692,0.126953125,3.413278052410567,3.824376760750545,1.263,219285162400.0,18813,40 ToRs,0.1198599806325184,0.08819901315789473,0.3049176308519814,0.20554935416998885,2.9538,1.671597805,0.07409216610197532,0.055150082236842105,0.4325008186020043,0.5161389802631579,0.03548791346667435,0.033048930921052634,40,7.9329801,5.560645085833333,6.99722268,0.10014459361934926,0.05540707236842105,49,hyacinth_preset_t30
0.036014240457548835,0.03505345394736842,0.0609251144739688,0.06671463815789473,0.13011645227454857,0.12618215460526316,3.413294485809863,3.8332793784396246,1.263,209257888600.0,18534,40 ToRs,0.12353616359928898,0.08650287828947369,0.30505888942625986,0.20999244631488076,2.726,1.5958994775000002,0.07233671137579274,0.05890213815789474,0.4336420752504053,0.5246196546052632,0.04927500704196014,0.047388980263157895,40,7.7660021,5.2664304925000005,6.636608935,0.09415423552648662,0.05463610197368421,50,hyacinth_preset_t30
0.03765724169542565,0.03895970394736842,0.057845694627872875,0.06841077302631579,0.11357163217625597,0.11852384868421052,3.503276955602537,3.904016913319239,1.263,214155728000.0,18920,40 ToRs,0.1135549071250517,0.08069490131578948,0.3051088757243047,0.20036997885835095,2.93502,1.633520335,0.07173941138160773,0.05730879934210526,0.46352023399903663,0.5517064144736842,0.032086064993770445,0.027549342105263157,40,7.9155432,5.548992345,7.14205894,0.110024814000979,0.05684621710526316,51,hyacinth_preset_t30
0.037684132861572135,0.03649259868421053,0.08456494581699878,0.08280222039473684,0.11646541591666645,0.13013980263157895,3.098938223938224,3.688921063921064,1.112,206453434800.0,18648,40 ToRs,0.1360329858146304,0.10099712171052631,0.4054423961562494,0.29499141999142,3.77826,2.0926243825,0.1092157802324457,0.09184827302631579,0.3291180867113873,0.4262952302631579,0.04494942519337331,0.041529605263157895,40,7.1478616,4.545443446666667,6.06185709,0.1419692274529259,0.08989514802631579,42,hyacinth_preset_t40
0.03873468678386022,0.038908305921052634,0.07105775459556944,0.07971833881578948,0.12497377515354803,0.12443462171052631,3.0604109662535546,3.6268576640377703,1.112,215625061600.0,18639,40 ToRs,0.12158109310742146,0.10880962171052631,0.40520064157514424,0.28322334889210793,4.031,2.1842853325,0.12002008400139416,0.08012952302631579,0.3345158378275878,0.4436163651315789,0.04290069197765284,0.0419921875,40,6.7981091,4.753256255,6.244585625,0.14621607655296606,0.08239103618421052,43,hyacinth_preset_t40
