1_hop_ocs_byte_share_mean,1_hop_ocs_byte_share_std,1_hop_ocs_flow_share_mean,1_hop_ocs_flow_share_std,2_hop_ocs_byte_share_mean,2_hop_ocs_byte_share_std,2_hop_ocs_flow_share_mean,2_hop_ocs_flow_share_std,3_hop_ocs_byte_share_mean,3_hop_ocs_byte_share_std,3_hop_ocs_flow_share_mean,3_hop_ocs_flow_share_std,avg_ocs_hops_core_mean,avg_ocs_hops_core_std,avg_total_hops_core_mean,avg_total_hops_core_std,cct_relative_mean_mean,cct_relative_mean_std,core_bytes_mean,core_bytes_std,core_flows_mean,core_flows_std,dataset,direct_eps_byte_share_mean,direct_eps_byte_share_std,direct_eps_flow_share_mean,direct_eps_flow_share_std,eps_core_byte_share_mean,eps_core_byte_share_std,eps_core_flow_share_mean,eps_core_flow_share_std,eps_max_link_gb_mean,eps_max_link_gb_std,eps_mean_active_link_gb_mean,eps_mean_active_link_gb_std,eps_then_ocs_byte_share_mean,eps_then_ocs_byte_share_std,eps_then_ocs_flow_share_mean,eps_then_ocs_flow_share_std,gt3_hop_ocs_byte_share_mean,gt3_hop_ocs_byte_share_std,gt3_hop_ocs_flow_share_mean,gt3_hop_ocs_flow_share_std,intra_rack_byte_share_mean,intra_rack_byte_share_std,intra_rack_flow_share_mean,intra_rack_flow_share_std,num_tor_mean,num_tor_std,ocs_max_link_gb_mean,ocs_max_link_gb_std,ocs_mean_active_link_gb_mean,ocs_mean_active_link_gb_std,ocs_p95_link_gb_mean,ocs_p95_link_gb_std,ocs_then_eps_byte_share_mean,ocs_then_eps_byte_share_std,ocs_then_eps_flow_share_mean,ocs_then_eps_flow_share_std,seeds,tag
0.03694440555885957,0.0041400005181555476,0.0377467105263158,0.0038627386428299886,0.06903140216959255,0.006847730243490854,0.07261513157894736,0.006183453862802853,0.12810193452032603,0.009531754167261458,0.12916324013157895,0.008353879191886985,4.134477374089953,0.05464145871418011,4.236060359575323,0.04235975241835486,1.7,0.0,213928372110.0,4991325697.459917,18715.3,110.40747257319134,40 ToRs,0.0742353476451201,0.0026547488515132646,0.036667351973684204,0.004814280578837956,0.106376487214048,0.0007029831814048011,0.050791492742684394,0.0065445993334967995,1.5314092,0.21072638668605317,0.5747354266739696,0.015536649670176435,0.01027722754542576,0.002291368491763679,0.005674342105263157,0.0013170737975367569,0.6241989116179315,0.012365617034470231,0.6735505756578947,0.01327747815411197,0.039556149199509685,0.005400944503647806,0.03807051809210526,0.005674726180776694,40.0,0.0,10.160437149999998,0.4737456493506876,6.891736576166667,0.1457463550392595,8.945549296500001,0.23699616728253456,0.01765462174323475,0.0026012895525675266,0.006512129934210525,0.0012608869282622966,10,hyacinth_preset_t10
0.036377612397044234,0.003418940092919338,0.037006578947368425,0.003666592686474468,0.06856070871901829,0.006957167348160638,0.07229132401315788,0.006051329116875588,0.1275935342044189,0.008182011865626664,0.1290758634868421,0.006660480226592345,3.8089315025331856,0.05881214519817311,4.050047808680801,0.04313986698886211,1.478,0.0,213928372110.0,4991325697.459917,18715.3,110.40747257319134,40 ToRs,0.10512559531257044,0.006886202774033834,0.06590768914473685,0.004968892065618578,0.20528024406616924,0.0008010133967222298,0.1205581530738075,0.008371712947460926,2.31880534,0.3570285057526925,1.0979004157499999,0.026736552916681696,0.03848637536646699,0.004152181349455575,0.024624794407894737,0.002766861310051442,0.5307523766655734,0.010881818644905773,0.6075966282894737,0.014197660723478023,0.039556149199509685,0.005400944503647806,0.03807051809210526,0.005674726180776694,40.0,0.0,9.02202226,0.32366289239874657,6.1251079226666665,0.14766386627196973,7.8867323895,0.17861129742029577,0.053547648135397974,0.00596572934632091,0.025426603618421056,0.0028080496856337216,10,hyacinth_preset_t20
0.03708322942330849,0.004281993231471771,0.03704255756578947,0.004440090429301859,0.06960247014245771,0.007304853951538731,0.07335526315789473,0.006919548892734956,0.125806014321793,0.009559272886749667,0.12873663651315792,0.0077775947890774315,3.451880722736027,0.0591364915259351,3.853714684268355,0.04236147378228574,1.263,0.0,213928372110.0,4991325697.459917,18715.3,110.40747257319134,40 ToRs,0.12123210474862703,0.00784460186454967,0.08588096217105264,0.0046871195715388605,0.30506885886800983,0.000803755621281394,0.20091698076616363,0.009908221891794378,3.12142102,0.38552463284900695,1.6315893342499996,0.0390494873571326,0.07230787629425131,0.004859462765819594,0.05340768914473685,0.005032937673327182,0.43494996127603924,0.011794209772966755,0.5295230263157894,0.012103797596919937,0.039556149199509685,0.005400944503647806,0.03807051809210526,0.005674726180776694,40.0,0.0,7.85813472,0.23822297305115128,5.397269944833334,0.13375040435546467,6.9569120595000005,0.17005107302040864,0.09946219459401348,0.005371483003693516,0.05398334703947368,0.005753964855976443,10,hyacinth_preset_t30
0.03672580053407663,0.0037334756721460836,0.03723787006578947,0.004382913766298972,0.06998078505569676,0.0077084177706099564,0.07320106907894736,0.006420714190880875,0.12057491704082997,0.009126713359090934,0.1272717927631579,0.007692957415190208,3.1009465348574423,0.050583699466664786,3.6748835957904626,0.03606231588371559,1.112,0.0,213928372110.0,4991325697.459917,18715.3,110.40747257319134,40 ToRs,0.1308597519595472,0.00801206956154421,0.09945004111842105,0.005999426778249896,0.40505222408375163,0.0005783468276427742,0.28696853046651016,0.010285423099418111,3.94186403,0.4861552986651098,2.16629283825,0.0501748957636335,0.11129792791487432,0.004297749717891336,0.08964329769736842,0.005439331974282366,0.34413399913808335,0.013332243956891608,0.44820106907894736,0.01619197399717884,0.039556149199509685,0.005400944503647806,0.03807051809210526,0.005674726180776694,40.0,0.0,6.858631819999999,0.46828870651630045,4.72388510225,0.12900800204097143,6.080427062499999,0.17536917346779782,0.14687066915738206,0.0064555487059827135,0.08692434210526315,0.004617865964519282,10,hyacinth_preset_t40
0.03751374989479213,0.004070796962086003,0.038337787828947374,0.0039443054361921245,0.06831461669898105,0.006983020182908673,0.0726511101973684,0.006640706552095172,0.1088791247793413,0.008724557814646698,0.12269222861842104,0.010392814372044562,2.7383088942229605,0.058069846648599294,3.503079092501794,0.039317807254761736,1.0139999999999998,2.220446049250313e-16,213928372110.0,4991325697.459917,18715.3,110.40747257319134,40 ToRs,0.13609011774593965,0.007947900108667093,0.10943667763157897,0.007007939475467625,0.5045296801395562,0.0006324775211945648,0.3823850991394166,0.010775869869112052,4.65105758,0.4461748110391997,2.698328026,0.0629698669155999,0.1539617589601804,0.004198765504964716,0.13384560032894738,0.005065220079213365,0.2611654792041117,0.009886668782190036,0.3604389391447369,0.016066385882038493,0.039556149199509685,0.005400944503647806,0.03807051809210526,0.005674726180776694,40.0,0.0,6.11033001,0.3847257573335697,4.0922200090833325,0.11155135245985727,5.407377278,0.15683047910220277,0.19451900351714405,0.00706352846328051,0.12452713815789473,0.005848490149404308,10,hyacinth_preset_t50
0.03794612508046354,0.00565478743494488,0.03849198190789473,0.004661914321795897,0.06640357087089196,0.007196611158791921,0.07219366776315789,0.007237280143366821,0.0834006956679739,0.00817685342704884,0.1120065789473684,0.010392950363197297,2.3581781332541896,0.04820443602228069,3.3310196330707456,0.0362004737657101,0.9540000000000001,1.1102230246251565e-16,213928372110.0,4991325697.459917,18715.3,110.40747257319134,40 ToRs,0.1398620438002905,0.008162762941374446,0.11646278782894737,0.006044305185223176,0.6044659496241471,0.0009586015274445262,0.4864207499082779,0.00816030895997419,5.31336492,0.46821856046363175,3.2328642180000005,0.07784407084377828,0.19741521842577087,0.00456654135230165,0.1841077302631579,0.005629949391167434,0.1921371046726415,0.00844407575367134,0.2713456003289474,0.013869870491750145,0.039556149199509685,0.005400944503647806,0.03807051809210526,0.005674726180776694,40.0,0.0,5.448080689999999,0.4140845452707199,3.4897256008333337,0.10300508182527898,4.631410322,0.14347026058801626,0.24327909228245806,0.007876654870477387,0.16732113486842107,0.006104571086892104,10,hyacinth_preset_t60
0.03781304747883373,0.005867280296011154,0.03888774671052632,0.005288864400313091,0.05976994889705427,0.005941936512386538,0.07025082236842103,0.006616696924973762,0.05279887717479333,0.008156500397002813,0.08817845394736842,0.010555512943772884,1.9867930145040607,0.028779222560375156,3.1751282879623264,0.02007875678507259,0.9719999999999999,1.1102230246251565e-16,213928372110.0,4991325697.459917,18715.3,110.40747257319134,40 ToRs,0.14354632528804087,0.008284143485054045,0.12278474506578947,0.0049267870289379035,0.7043998097513031,0.0007948346315189849,0.594167636729133,0.006898884849028719,5.9718623200000005,0.5436567192902371,3.7672958922499995,0.08875012571712818,0.24194030027775804,0.005668657347413828,0.23778782894736844,0.0042561910811436355,0.13352707653303308,0.004598096423494559,0.19306640625,0.005655140106984366,0.039556149199509685,0.005400944503647806,0.03807051809210526,0.005674726180776694,40.0,0.0,4.79363286,0.39202856347736753,2.9150256244166663,0.08669238673959774,3.9784015755,0.1684748304891717,0.29104827515097703,0.0078179494158787,0.21097347861842106,0.006002182641888581,10,hyacinth_preset_t70
0.03689676984238605,0.005078094598706155,0.040506784539473685,0.005701032842574924,0.044651352521962416,0.005003323194700683,0.06178556743421053,0.006403437088957299,0.022783673432957265,0.004514343167880815,0.04878700657894737,0.010775600813875059,1.6109927148902408,0.03527850950589065,3.031453976652097,0.01958037164345807,1.0980000000000003,2.220446049250313e-16,213928372110.0,4991325697.459917,18715.3,110.40747257319134,40 ToRs,0.1468107701840658,0.00783731162768274,0.12738486842105262,0.005683896701173109,0.8043073301523727,0.001129380737573409,0.7102306308809282,0.011891544094475064,6.6595321,0.5093855783087091,4.301559884,0.09861753231292449,0.2881650624464201,0.007727015719115297,0.2986842105263158,0.0098156720532951,0.08361941036975767,0.0035630479646730677,0.12765213815789472,0.005103448736832658,0.039556149199509685,0.005400944503647806,0.03807051809210526,0.005674726180776694,40.0,0.0,4.11347199,0.3255425302753526,2.3756571848333334,0.07890317603117232,3.453797871,0.12099265444863166,0.3375168120029409,0.006673592928814927,0.25712890625000007,0.005353052006156329,10,hyacinth_preset_t80
0.029825578915611866,0.004647729483184502,0.04367290296052632,0.006364273310175512,0.017361828878024784,0.003560561951587174,0.03860505756578947,0.005580010340322387,0.007649293081389204,0.0016063291801132048,0.018544407894736846,0.004937411156976,1.2626467440214468,0.024732902916725592,2.90868959964859,0.021371285040172758,1.1560000000000001,2.220446049250313e-16,213928372110.0,4991325697.459917,18715.3,110.40747257319134,40 ToRs,0.15058452762691832,0.007396751140290961,0.13315172697368421,0.0050672928097638134,0.9040092860715268,0.000489017393630496,0.8230214278135717,0.007183802955207297,7.420184689999999,0.5405934788287247,4.8348722437500005,0.11461630914438664,0.33395162437189685,0.00844323884719081,0.35659436677631584,0.007475558015645426,0.037357797709975674,0.0015000981269705294,0.06942331414473683,0.0050592500480020385,0.039556149199509685,0.005400944503647806,0.03807051809210526,0.005674726180776694,40.0,0.0,3.6946794699999996,0.3019622835507609,1.8834304169166667,0.04952479132000262,2.980634952,0.1347357795345971,0.38371320021667354,0.006295740684646871,0.30193770559210525,0.006037036786852251,10,hyacinth_preset_t90
0.01879917697443774,0.0033091893790520716,0.01868832236842105,0.0017332950859041602,0.037577130626037035,0.003931569330193272,0.03672388980263159,0.003788787651426429,0.06577464125487917,0.0055103747210062705,0.06751644736842106,0.004588505364370457,0.9285903634167012,0.011300989832253064,2.6729938809880474,0.00744501088165691,nan,nan,213928372110.0,4991325697.459917,18715.3,110.40747257319134,40 ToRs,0.24088924046802096,0.006449033880062331,0.24047080592105266,0.003085269013555317,0.8728021621023994,0.00774914910944444,0.872201758785673,0.0063690378077851635,6.799290210000001,0.4961269049455621,4.674198359797468,0.13153380884786367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039556149199509685,0.005400944503647806,0.03807051809210526,0.005674726180776694,40.0,0.0,3.1027811,0.3218192943085048,1.6497653654166669,0.0505840256708902,2.5035653989999997,0.09928454447328383,0.5974036614771154,0.013121283543302643,0.5985300164473684,0.008147973340582473,10,ocs_eps_global_ksp
