scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,3652.216,1.291,3652.216,1.291,48,0
pure_ocs_ksp,100.0,2926.958,1.034,2926.958,1.034,48,0
eps_ecmp,100.0,1919.728,0.678,1919.728,0.678,48,0
ocs_eps_large_small,100.0,4300.437,1.520,4300.437,1.520,48,0
pure_ocs_ksp_greedy,100.0,3690.822,1.304,3690.822,1.304,48,0
ocs_eps_preset_greedy,100.0,4042.022,1.428,4042.022,1.428,48,0
ocs_eps_preset_dynamic_greedy,100.0,2829.775,1.000,2829.775,1.000,48,0
pure_ocs_3hop_preset,100.0,2850.591,1.007,2850.591,1.007,48,0
pure_ocs_pruned,100.0,2850.591,1.007,2850.591,1.007,48,0
ocs_eps_pruned,100.0,3132.121,1.107,3132.121,1.107,48,0
