scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,2838.352806,1.509385,2838.352806,1.509385,80,0
pure_ocs_ksp,95.000000,1960.584851,1.042604,1960.584851,1.042604,80,0
eps_ecmp,95.000000,2127.428602,1.131328,2127.428602,1.131328,80,0
ocs_eps_large_small,95.000000,1792.771060,0.953363,1792.771060,0.953363,80,0
pure_ocs_ksp_greedy,95.000000,1787.862591,0.950753,1787.862591,0.950753,80,0
ocs_eps_preset_greedy,95.000000,1826.106971,0.971091,1826.106971,0.971091,80,0
ocs_eps_preset_dynamic_greedy,95.000000,1880.469814,1.000000,1880.469814,1.000000,80,0
pure_ocs_3hop_preset,95.000000,1996.343179,1.061619,1996.343179,1.061619,80,0
pure_ocs_pruned,95.000000,1996.343179,1.061619,1996.343179,1.061619,80,0
ocs_eps_pruned,95.000000,2254.951307,1.199143,2254.951307,1.199143,80,0
