scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.0,1863.040,1.379,1863.040,1.379,48,0
pure_ocs_ksp,99.0,1984.193,1.469,1984.193,1.469,48,0
eps_ecmp,99.0,1505.737,1.114,1505.737,1.114,48,0
ocs_eps_large_small,99.0,2372.242,1.756,2372.242,1.756,48,0
pure_ocs_ksp_greedy,99.0,1900.833,1.407,1900.833,1.407,48,0
ocs_eps_preset_greedy,99.0,2070.070,1.532,2070.070,1.532,48,0
ocs_eps_preset_dynamic_greedy,99.0,1351.133,1.000,1351.133,1.000,48,0
pure_ocs_3hop_preset,99.0,1498.031,1.109,1498.031,1.109,48,0
pure_ocs_pruned,99.0,1498.031,1.109,1498.031,1.109,48,0
ocs_eps_pruned,99.0,1272.245,0.942,1272.245,0.942,48,0
