scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.000000,1262.147822,1.055222,1262.147822,1.055222,80,0
pure_ocs_ksp,99.000000,1576.503935,1.318041,1576.503935,1.318041,80,0
eps_ecmp,99.000000,1307.823309,1.093410,1307.823309,1.093410,80,0
ocs_eps_large_small,99.000000,1122.435873,0.938416,1122.435873,0.938416,80,0
pure_ocs_ksp_greedy,99.000000,1091.247997,0.912341,1091.247997,0.912341,80,0
ocs_eps_preset_greedy,99.000000,1304.854728,1.090928,1304.854728,1.090928,80,0
ocs_eps_preset_dynamic_greedy,99.000000,1196.096503,1.000000,1196.096503,1.000000,80,0
pure_ocs_3hop_preset,99.000000,1090.308906,0.911556,1090.308906,0.911556,80,0
pure_ocs_pruned,99.000000,1090.308906,0.911556,1090.308906,0.911556,80,0
ocs_eps_pruned,99.000000,1113.828493,0.931220,1113.828493,0.931220,80,0
