scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1965.866261,1.134147,1965.866261,1.134147,48,0
pure_ocs_ksp,100.000000,2162.092159,1.247353,2162.092159,1.247353,48,0
eps_ecmp,100.000000,997.906980,0.575712,997.906980,0.575712,48,0
ocs_eps_large_small,100.000000,2876.116229,1.659288,2876.116229,1.659288,48,0
pure_ocs_ksp_greedy,100.000000,2088.526919,1.204912,2088.526919,1.204912,48,0
ocs_eps_preset_greedy,100.000000,2537.914761,1.464173,2537.914761,1.464173,48,0
ocs_eps_preset_dynamic_greedy,100.000000,1733.343901,1.000000,1733.343901,1.000000,48,0
pure_ocs_3hop_preset,100.000000,1993.439546,1.150054,1993.439546,1.150054,48,0
pure_ocs_pruned,100.000000,1993.439546,1.150054,1993.439546,1.150054,48,0
ocs_eps_pruned,100.000000,1658.269569,0.956688,1658.269569,0.956688,48,0
