scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.493263,16,16,16
pure_ocs_ksp,1.186152,16,16,16
eps_ecmp,0.654361,16,16,16
ocs_eps_large_small,1.318669,16,16,16
pure_ocs_ksp_greedy,1.092634,16,16,16
ocs_eps_preset_greedy,1.992318,16,16,16
ocs_eps_preset_dynamic_greedy,1.000000,16,16,16
pure_ocs_3hop_preset,1.056755,16,16,16
pure_ocs_pruned,1.056755,16,16,16
ocs_eps_pruned,1.254275,16,16,16
