scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.000000,1276.323923,0.886217,1276.323923,0.886217,80,0
pure_ocs_ksp,95.000000,1483.212497,1.029870,1483.212497,1.029870,80,0
eps_ecmp,95.000000,1414.868686,0.982415,1414.868686,0.982415,80,0
ocs_eps_large_small,95.000000,1055.812864,0.733105,1055.812864,0.733105,80,0
pure_ocs_ksp_greedy,95.000000,1413.016739,0.981129,1413.016739,0.981129,80,0
ocs_eps_preset_greedy,95.000000,1180.504508,0.819684,1180.504508,0.819684,80,0
ocs_eps_preset_dynamic_greedy,95.000000,1440.194202,1.000000,1440.194202,1.000000,80,0
pure_ocs_3hop_preset,95.000000,1138.166692,0.790287,1138.166692,0.790287,80,0
pure_ocs_pruned,95.000000,1138.166692,0.790287,1138.166692,0.790287,80,0
ocs_eps_pruned,95.000000,1144.665240,0.794799,1144.665240,0.794799,80,0
