scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,100.0,2483.556,1.202,2483.556,1.202,80,0
helios_t20,100.0,2341.570,1.133,2341.570,1.133,80,0
helios_t30,100.0,2441.784,1.182,2441.784,1.182,80,0
helios_t40,100.0,2227.472,1.078,2227.472,1.078,80,0
helios_t50,100.0,2395.547,1.159,2395.547,1.159,80,0
helios_t60,100.0,4351.727,2.106,4351.727,2.106,80,0
helios_t70,100.0,5080.161,2.458,5080.161,2.458,80,0
helios_t80,100.0,4451.725,2.154,4451.725,2.154,80,0
helios_t90,100.0,4265.369,2.064,4265.369,2.064,80,0
hyacinth_dynamic,100.0,2066.432,1.000,2066.432,1.000,80,0
hyacinth_preset_t10,100.0,2162.189,1.046,2162.189,1.046,80,0
hyacinth_preset_t20,100.0,2414.207,1.168,2414.207,1.168,80,0
hyacinth_preset_t30,100.0,2740.358,1.326,2740.358,1.326,80,0
hyacinth_preset_t40,100.0,3119.603,1.510,3119.603,1.510,80,0
hyacinth_preset_t50,100.0,3083.318,1.492,3083.318,1.492,80,0
hyacinth_preset_t60,100.0,3461.131,1.675,3461.131,1.675,80,0
hyacinth_preset_t70,100.0,3697.862,1.789,3697.862,1.789,80,0
hyacinth_preset_t80,100.0,4979.665,2.410,4979.665,2.410,80,0
hyacinth_preset_t90,100.0,4323.543,2.092,4323.543,2.092,80,0
