scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
helios_t10,100.0,1141.506,1.318,1141.506,1.318,80,0
helios_t20,100.0,919.559,1.061,919.559,1.061,80,0
helios_t30,100.0,970.992,1.121,970.992,1.121,80,0
helios_t40,100.0,1019.470,1.177,1019.470,1.177,80,0
helios_t50,100.0,1249.768,1.442,1249.768,1.442,80,0
helios_t60,100.0,1476.164,1.704,1476.164,1.704,80,0
helios_t70,100.0,1731.365,1.998,1731.365,1.998,80,0
helios_t80,100.0,1901.494,2.195,1901.494,2.195,80,0
helios_t90,100.0,1987.690,2.294,1987.690,2.294,80,0
hyacinth_dynamic,100.0,866.399,1.000,866.399,1.000,80,0
hyacinth_preset_t10,100.0,958.573,1.106,958.573,1.106,80,0
hyacinth_preset_t20,100.0,975.239,1.126,975.239,1.126,80,0
hyacinth_preset_t30,100.0,922.553,1.065,922.553,1.065,80,0
hyacinth_preset_t40,100.0,1146.758,1.324,1146.758,1.324,80,0
hyacinth_preset_t50,100.0,1302.253,1.503,1302.253,1.503,80,0
hyacinth_preset_t60,100.0,1477.178,1.705,1477.178,1.705,80,0
hyacinth_preset_t70,100.0,1643.844,1.897,1643.844,1.897,80,0
hyacinth_preset_t80,100.0,1938.930,2.238,1938.930,2.238,80,0
hyacinth_preset_t90,100.0,2039.021,2.353,2039.021,2.353,80,0
