scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.0,3990.928,1.307,3990.928,1.307,48,0
pure_ocs_ksp,95.0,2606.847,0.854,2606.847,0.854,48,0
eps_ecmp,95.0,1749.438,0.573,1749.438,0.573,48,0
ocs_eps_large_small,95.0,3724.891,1.220,3724.891,1.220,48,0
pure_ocs_ksp_greedy,95.0,2707.354,0.886,2707.354,0.886,48,0
ocs_eps_preset_greedy,95.0,3496.182,1.145,3496.182,1.145,48,0
ocs_eps_preset_dynamic_greedy,95.0,3054.111,1.000,3054.111,1.000,48,0
pure_ocs_3hop_preset,95.0,2654.753,0.869,2654.753,0.869,48,0
pure_ocs_pruned,95.0,2654.753,0.869,2654.753,0.869,48,0
ocs_eps_pruned,95.0,2482.247,0.813,2482.247,0.813,48,0
