scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1967.083757,1.156109,1967.083757,1.156109,48,0
pure_ocs_ksp,100.000000,2251.944389,1.323530,2251.944389,1.323530,48,0
eps_ecmp,100.000000,936.124310,0.550186,936.124310,0.550186,48,0
ocs_eps_large_small,100.000000,3186.171804,1.872601,3186.171804,1.872601,48,0
pure_ocs_ksp_greedy,100.000000,2324.461514,1.366150,2324.461514,1.366150,48,0
ocs_eps_preset_greedy,100.000000,2889.192227,1.698058,2889.192227,1.698058,48,0
ocs_eps_preset_dynamic_greedy,100.000000,1701.468862,1.000000,1701.468862,1.000000,48,0
pure_ocs_3hop_preset,100.000000,2202.245054,1.294320,2202.245054,1.294320,48,0
pure_ocs_pruned,100.000000,2202.245054,1.294320,2202.245054,1.294320,48,0
ocs_eps_pruned,100.000000,1751.404162,1.029348,1751.404162,1.029348,48,0
