scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.0,4145.802,1.154,4145.802,1.154,48,0
pure_ocs_ksp,99.0,5036.317,1.401,5036.317,1.401,48,0
eps_ecmp,99.0,2948.259,0.820,2948.259,0.820,48,0
ocs_eps_large_small,99.0,5192.249,1.445,5192.249,1.445,48,0
pure_ocs_ksp_greedy,99.0,4515.614,1.256,4515.614,1.256,48,0
ocs_eps_preset_greedy,99.0,4585.573,1.276,4585.573,1.276,48,0
ocs_eps_preset_dynamic_greedy,99.0,3594.084,1.000,3594.084,1.000,48,0
pure_ocs_3hop_preset,99.0,3820.786,1.063,3820.786,1.063,48,0
pure_ocs_pruned,99.0,3820.786,1.063,3820.786,1.063,48,0
ocs_eps_pruned,99.0,2583.231,0.719,2583.231,0.719,48,0
