scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1458.514,1.008,1458.514,1.008,48,0
pure_ocs_ksp,100.0,1632.120,1.128,1632.120,1.128,48,0
eps_ecmp,100.0,694.118,0.480,694.118,0.480,48,0
ocs_eps_large_small,100.0,2075.920,1.435,2075.920,1.435,48,0
pure_ocs_ksp_greedy,100.0,1488.379,1.029,1488.379,1.029,48,0
ocs_eps_preset_greedy,100.0,1778.752,1.230,1778.752,1.230,48,0
ocs_eps_preset_dynamic_greedy,100.0,1446.303,1.000,1446.303,1.000,48,0
pure_ocs_3hop_preset,100.0,1471.409,1.017,1471.409,1.017,48,0
pure_ocs_pruned,100.0,1471.409,1.017,1471.409,1.017,48,0
ocs_eps_pruned,100.0,1274.622,0.881,1274.622,0.881,48,0
