scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,4637.504592,1.434918,4637.504592,1.434918,80,0
pure_ocs_ksp,100.000000,2234.118598,0.691272,2234.118598,0.691272,80,0
eps_ecmp,100.000000,4170.080498,1.290290,4170.080498,1.290290,80,0
ocs_eps_large_small,100.000000,2421.128278,0.749136,2421.128278,0.749136,80,0
pure_ocs_ksp_greedy,100.000000,2524.416149,0.781095,2524.416149,0.781095,80,0
ocs_eps_preset_greedy,100.000000,2193.733762,0.678776,2193.733762,0.678776,80,0
ocs_eps_preset_dynamic_greedy,100.000000,3231.895221,1.000000,3231.895221,1.000000,80,0
pure_ocs_3hop_preset,100.000000,2324.300748,0.719176,2324.300748,0.719176,80,0
pure_ocs_pruned,100.000000,2324.300748,0.719176,2324.300748,0.719176,80,0
ocs_eps_pruned,100.000000,2548.386497,0.788511,2548.386497,0.788511,80,0
