scheduler,avg_relative_fct_vs_dynamic,matched_bins,self_bins,dynamic_bins
ocs_eps_global_ksp,1.328955,17,17,17
pure_ocs_ksp,1.046925,17,17,17
eps_ecmp,1.005515,17,17,17
ocs_eps_large_small,1.153478,17,17,17
pure_ocs_ksp_greedy,0.964674,17,17,17
ocs_eps_preset_greedy,1.004967,17,17,17
ocs_eps_preset_dynamic_greedy,1.000000,17,17,17
pure_ocs_3hop_preset,0.980458,17,17,17
pure_ocs_pruned,0.980458,17,17,17
ocs_eps_pruned,0.983013,17,17,17
