scheduler,bytes,fct_ms,num_flows_in_bin
eps_ecmp,100.000000,0.007601,128
eps_ecmp,1000.000000,0.004590,80
eps_ecmp,10000.000000,0.059443,56
eps_ecmp,20000.000000,0.121585,360
eps_ecmp,30000.000000,0.194713,48
eps_ecmp,100000.000000,0.659094,368
eps_ecmp,200000.000000,1.430494,504
eps_ecmp,300000.000000,2.290388,656
eps_ecmp,400000.000000,3.214795,1072
eps_ecmp,800000.000000,39.807579,2856
eps_ecmp,1000000.000000,48.210249,1968
eps_ecmp,2000000.000000,58.568952,5224
eps_ecmp,3000000.000000,67.711129,3344
eps_ecmp,10000000.000000,92.200728,6552
eps_ecmp,20000000.000000,103.142574,3920
eps_ecmp,30000000.000000,115.704515,2032
eps_ecmp,100000000.000000,153.372602,1040
ocs_eps_global_ksp,100.000000,0.011026,128
ocs_eps_global_ksp,1000.000000,0.009111,80
ocs_eps_global_ksp,10000.000000,0.071745,56
ocs_eps_global_ksp,20000.000000,0.144127,360
ocs_eps_global_ksp,30000.000000,0.173815,48
ocs_eps_global_ksp,100000.000000,0.894707,368
ocs_eps_global_ksp,200000.000000,1.740013,504
ocs_eps_global_ksp,300000.000000,2.643912,656
ocs_eps_global_ksp,400000.000000,7.183670,1072
ocs_eps_global_ksp,800000.000000,38.137865,2856
ocs_eps_global_ksp,1000000.000000,46.017989,1968
ocs_eps_global_ksp,2000000.000000,59.298105,5224
ocs_eps_global_ksp,3000000.000000,75.399249,3344
ocs_eps_global_ksp,10000000.000000,122.307413,6552
ocs_eps_global_ksp,20000000.000000,179.927190,3920
ocs_eps_global_ksp,30000000.000000,218.666116,2032
ocs_eps_global_ksp,100000000.000000,316.389551,1040
ocs_eps_large_small,100.000000,0.010641,128
ocs_eps_large_small,1000.000000,0.005235,80
ocs_eps_large_small,10000.000000,0.114711,56
ocs_eps_large_small,20000.000000,0.165888,360
ocs_eps_large_small,30000.000000,0.235020,48
ocs_eps_large_small,100000.000000,0.888432,368
ocs_eps_large_small,200000.000000,1.790930,504
ocs_eps_large_small,300000.000000,2.745528,656
ocs_eps_large_small,400000.000000,13.663475,1072
ocs_eps_large_small,800000.000000,31.361066,2856
ocs_eps_large_small,1000000.000000,39.612651,1968
ocs_eps_large_small,2000000.000000,55.950589,5224
ocs_eps_large_small,3000000.000000,70.182207,3344
ocs_eps_large_small,10000000.000000,93.063261,6552
ocs_eps_large_small,20000000.000000,104.648512,3920
ocs_eps_large_small,30000000.000000,124.432531,2032
ocs_eps_large_small,100000000.000000,257.838677,1040
ocs_eps_preset_dynamic_greedy,100.000000,0.009534,128
ocs_eps_preset_dynamic_greedy,1000.000000,0.006070,80
ocs_eps_preset_dynamic_greedy,10000.000000,0.069788,56
ocs_eps_preset_dynamic_greedy,20000.000000,0.123689,360
ocs_eps_preset_dynamic_greedy,30000.000000,0.200682,48
ocs_eps_preset_dynamic_greedy,100000.000000,0.724635,368
ocs_eps_preset_dynamic_greedy,200000.000000,1.585032,504
ocs_eps_preset_dynamic_greedy,300000.000000,2.134529,656
ocs_eps_preset_dynamic_greedy,400000.000000,2.883420,1072
ocs_eps_preset_dynamic_greedy,800000.000000,32.607651,2856
ocs_eps_preset_dynamic_greedy,1000000.000000,38.285483,1968
ocs_eps_preset_dynamic_greedy,2000000.000000,49.949984,5224
ocs_eps_preset_dynamic_greedy,3000000.000000,59.923960,3344
ocs_eps_preset_dynamic_greedy,10000000.000000,92.747055,6552
ocs_eps_preset_dynamic_greedy,20000000.000000,110.237508,3920
ocs_eps_preset_dynamic_greedy,30000000.000000,133.792165,2032
ocs_eps_preset_dynamic_greedy,100000000.000000,200.566883,1040
ocs_eps_preset_greedy,100.000000,0.010854,128
ocs_eps_preset_greedy,1000.000000,0.007791,80
ocs_eps_preset_greedy,10000.000000,0.082805,56
ocs_eps_preset_greedy,20000.000000,0.134115,360
ocs_eps_preset_greedy,30000.000000,0.263610,48
ocs_eps_preset_greedy,100000.000000,0.789840,368
ocs_eps_preset_greedy,200000.000000,1.501213,504
ocs_eps_preset_greedy,300000.000000,2.294176,656
ocs_eps_preset_greedy,400000.000000,2.912551,1072
ocs_eps_preset_greedy,800000.000000,29.143719,2856
ocs_eps_preset_greedy,1000000.000000,36.613141,1968
ocs_eps_preset_greedy,2000000.000000,51.476273,5224
ocs_eps_preset_greedy,3000000.000000,55.387220,3344
ocs_eps_preset_greedy,10000000.000000,94.257026,6552
ocs_eps_preset_greedy,20000000.000000,114.808746,3920
ocs_eps_preset_greedy,30000000.000000,128.670879,2032
ocs_eps_preset_greedy,100000000.000000,185.541061,1040
ocs_eps_pruned,100.000000,0.009991,128
ocs_eps_pruned,1000.000000,0.006357,80
ocs_eps_pruned,10000.000000,0.078342,56
ocs_eps_pruned,20000.000000,0.129814,360
ocs_eps_pruned,30000.000000,0.200480,48
ocs_eps_pruned,100000.000000,0.777036,368
ocs_eps_pruned,200000.000000,1.495233,504
ocs_eps_pruned,300000.000000,2.222632,656
ocs_eps_pruned,400000.000000,3.104990,1072
ocs_eps_pruned,800000.000000,31.923801,2856
ocs_eps_pruned,1000000.000000,36.686971,1968
ocs_eps_pruned,2000000.000000,50.820009,5224
ocs_eps_pruned,3000000.000000,58.365799,3344
ocs_eps_pruned,10000000.000000,93.665733,6552
ocs_eps_pruned,20000000.000000,108.471453,3920
ocs_eps_pruned,30000000.000000,131.095337,2032
ocs_eps_pruned,100000000.000000,181.638125,1040
pure_ocs_3hop_preset,100.000000,0.009629,128
pure_ocs_3hop_preset,1000.000000,0.006613,80
pure_ocs_3hop_preset,10000.000000,0.070252,56
pure_ocs_3hop_preset,20000.000000,0.126860,360
pure_ocs_3hop_preset,30000.000000,0.210475,48
pure_ocs_3hop_preset,100000.000000,0.728253,368
pure_ocs_3hop_preset,200000.000000,1.500297,504
pure_ocs_3hop_preset,300000.000000,2.033254,656
pure_ocs_3hop_preset,400000.000000,2.823130,1072
pure_ocs_3hop_preset,800000.000000,29.234228,2856
pure_ocs_3hop_preset,1000000.000000,35.277809,1968
pure_ocs_3hop_preset,2000000.000000,50.010805,5224
pure_ocs_3hop_preset,3000000.000000,56.093036,3344
pure_ocs_3hop_preset,10000000.000000,92.143597,6552
pure_ocs_3hop_preset,20000000.000000,112.676572,3920
pure_ocs_3hop_preset,30000000.000000,134.988810,2032
pure_ocs_3hop_preset,100000000.000000,220.832853,1040
pure_ocs_ksp,100.000000,0.010537,128
pure_ocs_ksp,1000.000000,0.008023,80
pure_ocs_ksp,10000.000000,0.092891,56
pure_ocs_ksp,20000.000000,0.124435,360
pure_ocs_ksp,30000.000000,0.173006,48
pure_ocs_ksp,100000.000000,0.710981,368
pure_ocs_ksp,200000.000000,1.566660,504
pure_ocs_ksp,300000.000000,2.098005,656
pure_ocs_ksp,400000.000000,2.886706,1072
pure_ocs_ksp,800000.000000,29.558305,2856
pure_ocs_ksp,1000000.000000,36.522976,1968
