scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,2025.446,1.155,2025.446,1.155,48,0
pure_ocs_ksp,100.0,2425.760,1.384,2425.760,1.384,48,0
eps_ecmp,100.0,1111.650,0.634,1111.650,0.634,48,0
ocs_eps_large_small,100.0,2862.341,1.633,2862.341,1.633,48,0
pure_ocs_ksp_greedy,100.0,2189.260,1.249,2189.260,1.249,48,0
ocs_eps_preset_greedy,100.0,2630.669,1.501,2630.669,1.501,48,0
ocs_eps_preset_dynamic_greedy,100.0,1752.978,1.000,1752.978,1.000,48,0
pure_ocs_3hop_preset,100.0,2170.337,1.238,2170.337,1.238,48,0
pure_ocs_pruned,100.0,2170.337,1.238,2170.337,1.238,48,0
ocs_eps_pruned,100.0,1664.650,0.950,1664.650,0.950,48,0
