seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.777
42,pure_ocs_ksp,1.054
42,eps_ecmp,0.993
42,ocs_eps_large_small,0.910
42,pure_ocs_ksp_greedy,1.096
42,ocs_eps_preset_greedy,0.896
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_3hop_preset,1.077
42,pure_ocs_pruned,1.077
42,ocs_eps_pruned,1.048
43,ocs_eps_global_ksp,1.327
43,pure_ocs_ksp,0.816
43,eps_ecmp,0.993
43,ocs_eps_large_small,1.268
43,pure_ocs_ksp_greedy,1.043
43,ocs_eps_preset_greedy,0.967
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_3hop_preset,0.927
43,pure_ocs_pruned,0.927
43,ocs_eps_pruned,0.797
44,ocs_eps_global_ksp,1.808
44,pure_ocs_ksp,1.474
44,eps_ecmp,1.181
44,ocs_eps_large_small,0.899
44,pure_ocs_ksp_greedy,1.107
44,ocs_eps_preset_greedy,0.905
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_3hop_preset,1.128
44,pure_ocs_pruned,1.128
44,ocs_eps_pruned,1.173
45,ocs_eps_global_ksp,1.772
45,pure_ocs_ksp,0.909
45,eps_ecmp,1.333
45,ocs_eps_large_small,1.036
45,pure_ocs_ksp_greedy,1.069
45,ocs_eps_preset_greedy,1.195
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_3hop_preset,1.077
45,pure_ocs_pruned,1.077
45,ocs_eps_pruned,1.018
46,ocs_eps_global_ksp,1.916
46,pure_ocs_ksp,1.300
46,eps_ecmp,1.530
46,ocs_eps_large_small,1.205
46,pure_ocs_ksp_greedy,1.142
46,ocs_eps_preset_greedy,1.320
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_3hop_preset,1.079
46,pure_ocs_pruned,1.079
46,ocs_eps_pruned,1.151
47,ocs_eps_global_ksp,1.937
47,pure_ocs_ksp,1.058
47,eps_ecmp,1.471
47,ocs_eps_large_small,0.980
47,pure_ocs_ksp_greedy,1.011
47,ocs_eps_preset_greedy,1.023
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_3hop_preset,0.972
47,pure_ocs_pruned,0.972
47,ocs_eps_pruned,0.980
48,ocs_eps_global_ksp,1.580
48,pure_ocs_ksp,0.877
48,eps_ecmp,0.949
48,ocs_eps_large_small,0.865
48,pure_ocs_ksp_greedy,0.932
48,ocs_eps_preset_greedy,0.825
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_3hop_preset,0.838
48,pure_ocs_pruned,0.838
48,ocs_eps_pruned,0.845
49,ocs_eps_global_ksp,1.148
49,pure_ocs_ksp,0.836
49,eps_ecmp,1.172
49,ocs_eps_large_small,0.763
49,pure_ocs_ksp_greedy,0.716
49,ocs_eps_preset_greedy,0.784
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_3hop_preset,0.738
49,pure_ocs_pruned,0.738
49,ocs_eps_pruned,0.740
50,ocs_eps_global_ksp,1.840
50,pure_ocs_ksp,1.120
50,eps_ecmp,0.850
50,ocs_eps_large_small,0.807
50,pure_ocs_ksp_greedy,1.022
50,ocs_eps_preset_greedy,1.142
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_3hop_preset,1.000
50,pure_ocs_pruned,1.000
50,ocs_eps_pruned,0.978
51,ocs_eps_global_ksp,1.803
51,pure_ocs_ksp,0.804
51,eps_ecmp,0.925
51,ocs_eps_large_small,0.889
51,pure_ocs_ksp_greedy,0.965
51,ocs_eps_preset_greedy,0.762
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_3hop_preset,0.814
51,pure_ocs_pruned,0.814
51,ocs_eps_pruned,1.106
