scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.0,2456.932,2.112,2456.932,2.112,80,0
pure_ocs_ksp,99.0,1199.118,1.031,1199.118,1.031,80,0
eps_ecmp,99.0,1344.097,1.155,1344.097,1.155,80,0
ocs_eps_large_small,99.0,1938.656,1.666,1938.656,1.666,80,0
pure_ocs_ksp_greedy,99.0,1068.473,0.918,1068.473,0.918,80,0
ocs_eps_preset_greedy,99.0,1294.964,1.113,1294.964,1.113,80,0
ocs_eps_preset_dynamic_greedy,99.0,1163.317,1.000,1163.317,1.000,80,0
pure_ocs_3hop_preset,99.0,1161.138,0.998,1161.138,0.998,80,0
pure_ocs_pruned,99.0,1161.138,0.998,1161.138,0.998,80,0
ocs_eps_pruned,99.0,1438.423,1.236,1438.423,1.236,80,0
