scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.0,3038.221,2.141,3038.221,2.141,80,0
pure_ocs_ksp,99.0,1976.128,1.392,1976.128,1.392,80,0
eps_ecmp,99.0,1462.678,1.031,1462.678,1.031,80,0
ocs_eps_large_small,99.0,1643.811,1.158,1643.811,1.158,80,0
pure_ocs_ksp_greedy,99.0,1430.189,1.008,1430.189,1.008,80,0
ocs_eps_preset_greedy,99.0,1402.790,0.988,1402.790,0.988,80,0
ocs_eps_preset_dynamic_greedy,99.0,1419.307,1.000,1419.307,1.000,80,0
pure_ocs_3hop_preset,99.0,1352.372,0.953,1352.372,0.953,80,0
pure_ocs_pruned,99.0,1352.372,0.953,1352.372,0.953,80,0
ocs_eps_pruned,99.0,1531.876,1.079,1531.876,1.079,80,0
