scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,1811.421,1.038,1811.421,1.038,80,0
pure_ocs_ksp,100.0,2045.006,1.172,2045.006,1.172,80,0
eps_ecmp,100.0,892.082,0.511,892.082,0.511,80,0
ocs_eps_large_small,100.0,2874.336,1.647,2874.336,1.647,80,0
pure_ocs_ksp_greedy,100.0,2042.129,1.170,2042.129,1.170,80,0
ocs_eps_preset_greedy,100.0,2439.051,1.398,2439.051,1.398,80,0
ocs_eps_preset_dynamic_greedy,100.0,1745.011,1.000,1745.011,1.000,80,0
pure_ocs_3hop_preset,100.0,1926.838,1.104,1926.838,1.104,80,0
pure_ocs_pruned,100.0,1926.838,1.104,1926.838,1.104,80,0
ocs_eps_pruned,100.0,1659.092,0.951,1659.092,0.951,80,0
