scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,95.0,3097.404,1.192,3097.404,1.192,80,0
pure_ocs_ksp,95.0,3540.931,1.363,3540.931,1.363,80,0
eps_ecmp,95.0,1787.146,0.688,1787.146,0.688,80,0
ocs_eps_large_small,95.0,4578.406,1.762,4578.406,1.762,80,0
pure_ocs_ksp_greedy,95.0,3350.928,1.290,3350.928,1.290,80,0
ocs_eps_preset_greedy,95.0,3599.550,1.386,3599.550,1.386,80,0
ocs_eps_preset_dynamic_greedy,95.0,2597.918,1.000,2597.918,1.000,80,0
pure_ocs_3hop_preset,95.0,3012.026,1.159,3012.026,1.159,80,0
pure_ocs_pruned,95.0,3012.026,1.159,3012.026,1.159,80,0
ocs_eps_pruned,95.0,3729.169,1.435,3729.169,1.435,80,0
