scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.0,2336.590,1.231,2336.590,1.231,48,0
pure_ocs_ksp,99.0,2395.821,1.262,2395.821,1.262,48,0
eps_ecmp,99.0,1900.060,1.001,1900.060,1.001,48,0
ocs_eps_large_small,99.0,2251.944,1.186,2251.944,1.186,48,0
pure_ocs_ksp_greedy,99.0,1661.137,0.875,1661.137,0.875,48,0
ocs_eps_preset_greedy,99.0,2092.464,1.102,2092.464,1.102,48,0
ocs_eps_preset_dynamic_greedy,99.0,1898.224,1.000,1898.224,1.000,48,0
pure_ocs_3hop_preset,99.0,2414.079,1.272,2414.079,1.272,48,0
pure_ocs_pruned,99.0,2414.079,1.272,2414.079,1.272,48,0
ocs_eps_pruned,99.0,1950.104,1.027,1950.104,1.027,48,0
