scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,99.000000,2389.040523,2.682055,2389.040523,2.682055,80,0
pure_ocs_ksp,99.000000,1184.690044,1.329992,1184.690044,1.329992,80,0
eps_ecmp,99.000000,991.428042,1.113026,991.428042,1.113026,80,0
ocs_eps_large_small,99.000000,1249.762280,1.403045,1249.762280,1.403045,80,0
pure_ocs_ksp_greedy,99.000000,1642.326155,1.843757,1642.326155,1.843757,80,0
ocs_eps_preset_greedy,99.000000,1125.557020,1.263606,1125.557020,1.263606,80,0
ocs_eps_preset_dynamic_greedy,99.000000,890.749943,1.000000,890.749943,1.000000,80,0
pure_ocs_3hop_preset,99.000000,1159.435892,1.301640,1159.435892,1.301640,80,0
pure_ocs_pruned,99.000000,1159.435892,1.301640,1159.435892,1.301640,80,0
ocs_eps_pruned,99.000000,1277.878747,1.434610,1277.878747,1.434610,80,0
