scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.000000,1512.479398,2.511762,1512.479398,2.511762,80,0
pure_ocs_ksp,100.000000,744.623990,1.236591,744.623990,1.236591,80,0
eps_ecmp,100.000000,458.347994,0.761175,458.347994,0.761175,80,0
ocs_eps_large_small,100.000000,751.714725,1.248366,751.714725,1.248366,80,0
pure_ocs_ksp_greedy,100.000000,723.821058,1.202044,723.821058,1.202044,80,0
ocs_eps_preset_greedy,100.000000,675.323190,1.121504,675.323190,1.121504,80,0
ocs_eps_preset_dynamic_greedy,100.000000,602.158718,1.000000,602.158718,1.000000,80,0
pure_ocs_3hop_preset,100.000000,655.617131,1.088778,655.617131,1.088778,80,0
pure_ocs_pruned,100.000000,655.617131,1.088778,655.617131,1.088778,80,0
ocs_eps_pruned,100.000000,619.634185,1.029021,619.634185,1.029021,80,0
