scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,2086.354,1.118,2086.354,1.118,48,0
pure_ocs_ksp,100.0,1837.872,0.985,1837.872,0.985,48,0
eps_ecmp,100.0,2175.421,1.166,2175.421,1.166,48,0
ocs_eps_large_small,100.0,2486.363,1.333,2486.363,1.333,48,0
pure_ocs_ksp_greedy,100.0,1496.158,0.802,1496.158,0.802,48,0
ocs_eps_preset_greedy,100.0,2056.397,1.102,2056.397,1.102,48,0
ocs_eps_preset_dynamic_greedy,100.0,1865.794,1.000,1865.794,1.000,48,0
pure_ocs_3hop_preset,100.0,1491.546,0.799,1491.546,0.799,48,0
pure_ocs_pruned,100.0,1491.546,0.799,1491.546,0.799,48,0
ocs_eps_pruned,100.0,2017.915,1.082,2017.915,1.082,48,0
