scheduler,bytes,fct_ms,num_flows_in_bin
eps_ecmp,100.000000,0.006827,176
eps_ecmp,1000.000000,0.006909,48
eps_ecmp,10000.000000,0.057351,40
eps_ecmp,20000.000000,0.120554,296
eps_ecmp,30000.000000,0.176212,32
eps_ecmp,100000.000000,0.611272,384
eps_ecmp,200000.000000,1.525387,496
eps_ecmp,300000.000000,2.249820,840
eps_ecmp,400000.000000,3.097060,1120
eps_ecmp,800000.000000,47.997341,2864
eps_ecmp,1000000.000000,54.356212,1736
eps_ecmp,2000000.000000,83.073466,5208
eps_ecmp,3000000.000000,92.482801,3592
eps_ecmp,10000000.000000,111.568720,5976
eps_ecmp,20000000.000000,129.586489,4312
eps_ecmp,30000000.000000,125.209868,2032
eps_ecmp,100000000.000000,193.908873,1056
ocs_eps_global_ksp,100.000000,0.009378,176
ocs_eps_global_ksp,1000.000000,0.008119,48
ocs_eps_global_ksp,10000.000000,0.085101,40
ocs_eps_global_ksp,20000.000000,0.144269,296
ocs_eps_global_ksp,30000.000000,0.175168,32
ocs_eps_global_ksp,100000.000000,0.863004,384
ocs_eps_global_ksp,200000.000000,1.722805,496
ocs_eps_global_ksp,300000.000000,2.388154,840
ocs_eps_global_ksp,400000.000000,3.232088,1120
ocs_eps_global_ksp,800000.000000,43.623032,2864
ocs_eps_global_ksp,1000000.000000,50.218276,1736
ocs_eps_global_ksp,2000000.000000,77.792448,5208
ocs_eps_global_ksp,3000000.000000,91.172065,3592
ocs_eps_global_ksp,10000000.000000,129.817426,5976
ocs_eps_global_ksp,20000000.000000,217.677775,4312
ocs_eps_global_ksp,30000000.000000,222.166429,2032
ocs_eps_global_ksp,100000000.000000,333.854121,1056
ocs_eps_large_small,100.000000,0.008863,176
ocs_eps_large_small,1000.000000,0.007044,48
ocs_eps_large_small,10000.000000,0.115260,40
ocs_eps_large_small,20000.000000,0.140554,296
ocs_eps_large_small,30000.000000,0.210875,32
ocs_eps_large_small,100000.000000,0.782667,384
ocs_eps_large_small,200000.000000,1.466874,496
ocs_eps_large_small,300000.000000,2.342440,840
ocs_eps_large_small,400000.000000,3.176646,1120
ocs_eps_large_small,800000.000000,20.645061,2864
ocs_eps_large_small,1000000.000000,30.272278,1736
ocs_eps_large_small,2000000.000000,57.675010,5208
ocs_eps_large_small,3000000.000000,78.498388,3592
ocs_eps_large_small,10000000.000000,106.769181,5976
ocs_eps_large_small,20000000.000000,121.542181,4312
ocs_eps_large_small,30000000.000000,137.411503,2032
ocs_eps_large_small,100000000.000000,239.087718,1056
ocs_eps_preset_dynamic_greedy,100.000000,0.008677,176
ocs_eps_preset_dynamic_greedy,1000.000000,0.008339,48
ocs_eps_preset_dynamic_greedy,10000.000000,0.061441,40
ocs_eps_preset_dynamic_greedy,20000.000000,0.132263,296
ocs_eps_preset_dynamic_greedy,30000.000000,0.167205,32
ocs_eps_preset_dynamic_greedy,100000.000000,0.663202,384
ocs_eps_preset_dynamic_greedy,200000.000000,1.460322,496
ocs_eps_preset_dynamic_greedy,300000.000000,2.112389,840
ocs_eps_preset_dynamic_greedy,400000.000000,2.831870,1120
ocs_eps_preset_dynamic_greedy,800000.000000,43.241419,2864
ocs_eps_preset_dynamic_greedy,1000000.000000,45.492349,1736
ocs_eps_preset_dynamic_greedy,2000000.000000,64.779982,5208
ocs_eps_preset_dynamic_greedy,3000000.000000,86.137416,3592
ocs_eps_preset_dynamic_greedy,10000000.000000,110.012377,5976
ocs_eps_preset_dynamic_greedy,20000000.000000,127.175656,4312
ocs_eps_preset_dynamic_greedy,30000000.000000,142.958270,2032
ocs_eps_preset_dynamic_greedy,100000000.000000,223.264722,1056
ocs_eps_preset_greedy,100.000000,0.009861,176
ocs_eps_preset_greedy,1000.000000,0.008070,48
ocs_eps_preset_greedy,10000.000000,0.081421,40
ocs_eps_preset_greedy,20000.000000,0.127153,296
ocs_eps_preset_greedy,30000.000000,0.190521,32
ocs_eps_preset_greedy,100000.000000,0.694202,384
ocs_eps_preset_greedy,200000.000000,1.521300,496
ocs_eps_preset_greedy,300000.000000,2.187662,840
ocs_eps_preset_greedy,400000.000000,2.850321,1120
ocs_eps_preset_greedy,800000.000000,36.256290,2864
ocs_eps_preset_greedy,1000000.000000,45.927513,1736
ocs_eps_preset_greedy,2000000.000000,63.859698,5208
ocs_eps_preset_greedy,3000000.000000,85.526999,3592
ocs_eps_preset_greedy,10000000.000000,107.487147,5976
ocs_eps_preset_greedy,20000000.000000,127.926450,4312
ocs_eps_preset_greedy,30000000.000000,140.409040,2032
ocs_eps_preset_greedy,100000000.000000,216.128127,1056
ocs_eps_pruned,100.000000,0.008366,176
ocs_eps_pruned,1000.000000,0.008149,48
ocs_eps_pruned,10000.000000,0.057589,40
ocs_eps_pruned,20000.000000,0.128017,296
ocs_eps_pruned,30000.000000,0.189169,32
ocs_eps_pruned,100000.000000,0.689754,384
ocs_eps_pruned,200000.000000,1.574830,496
