scheduler,percentile,cct_percentile_ms,relative_cct_percentile_vs_dynamic,avg_cct_ms,avg_relative_cct_vs_dynamic,num_coflows,unknown_group_flows
ocs_eps_global_ksp,100.0,3118.919,1.344,3118.919,1.344,48,0
pure_ocs_ksp,100.0,3383.609,1.458,3383.609,1.458,48,0
eps_ecmp,100.0,1162.655,0.501,1162.655,0.501,48,0
ocs_eps_large_small,100.0,4227.973,1.822,4227.973,1.822,48,0
pure_ocs_ksp_greedy,100.0,3133.425,1.350,3133.425,1.350,48,0
ocs_eps_preset_greedy,100.0,3876.031,1.670,3876.031,1.670,48,0
ocs_eps_preset_dynamic_greedy,100.0,2320.760,1.000,2320.760,1.000,48,0
pure_ocs_3hop_preset,100.0,2623.386,1.130,2623.386,1.130,48,0
pure_ocs_pruned,100.0,2623.386,1.130,2623.386,1.130,48,0
ocs_eps_pruned,100.0,2188.764,0.943,2188.764,0.943,48,0
