seed,scheduler,avg_solve_time_ms
42,ocs_eps_global_ksp,0.000
42,pure_ocs_ksp,0.000
42,eps_ecmp,0.000
42,pure_ocs_ksp_greedy,0.085
42,ocs_eps_preset_dynamic_greedy,0.146
42,pure_ocs_pruned,0.250
42,ocs_eps_pruned,0.210
42,ocs_eps_large_small,0.000
42,ocs_eps_preset_greedy,0.394
42,pure_ocs_3hop_preset,0.159
43,ocs_eps_global_ksp,0.000
43,pure_ocs_ksp,0.000
43,eps_ecmp,0.000
43,pure_ocs_ksp_greedy,0.090
43,ocs_eps_preset_dynamic_greedy,0.292
43,pure_ocs_pruned,0.165
43,ocs_eps_pruned,0.226
43,ocs_eps_large_small,0.000
43,ocs_eps_preset_greedy,0.085
43,pure_ocs_3hop_preset,0.167
44,ocs_eps_global_ksp,0.000
44,pure_ocs_ksp,0.000
44,eps_ecmp,0.000
44,pure_ocs_ksp_greedy,0.093
44,ocs_eps_preset_dynamic_greedy,0.176
44,pure_ocs_pruned,0.297
44,ocs_eps_pruned,0.212
44,ocs_eps_large_small,0.000
44,ocs_eps_preset_greedy,0.099
44,pure_ocs_3hop_preset,0.422
45,ocs_eps_global_ksp,0.000
45,pure_ocs_ksp,0.000
45,eps_ecmp,0.000
45,pure_ocs_ksp_greedy,0.095
45,ocs_eps_preset_dynamic_greedy,0.251
45,pure_ocs_pruned,0.127
45,ocs_eps_pruned,0.195
45,ocs_eps_large_small,0.000
45,ocs_eps_preset_greedy,0.086
45,pure_ocs_3hop_preset,0.182
46,ocs_eps_global_ksp,0.000
46,pure_ocs_ksp,0.000
46,eps_ecmp,0.000
46,pure_ocs_ksp_greedy,0.079
46,ocs_eps_preset_dynamic_greedy,0.135
46,pure_ocs_pruned,0.141
46,ocs_eps_pruned,0.172
46,ocs_eps_large_small,0.000
46,ocs_eps_preset_greedy,0.069
46,pure_ocs_3hop_preset,0.185
47,ocs_eps_global_ksp,0.000
47,pure_ocs_ksp,0.000
47,eps_ecmp,0.000
47,pure_ocs_ksp_greedy,0.062
47,ocs_eps_preset_dynamic_greedy,0.119
47,pure_ocs_pruned,0.142
47,ocs_eps_pruned,0.151
47,ocs_eps_large_small,0.000
47,ocs_eps_preset_greedy,0.085
47,pure_ocs_3hop_preset,0.122
48,ocs_eps_global_ksp,0.000
48,pure_ocs_ksp,0.000
48,eps_ecmp,0.000
48,pure_ocs_ksp_greedy,0.071
48,ocs_eps_preset_dynamic_greedy,0.119
48,pure_ocs_pruned,0.266
48,ocs_eps_pruned,0.449
48,ocs_eps_large_small,0.000
48,ocs_eps_preset_greedy,0.072
48,pure_ocs_3hop_preset,0.152
49,ocs_eps_global_ksp,0.000
49,pure_ocs_ksp,0.000
49,eps_ecmp,0.000
49,pure_ocs_ksp_greedy,0.143
49,ocs_eps_preset_dynamic_greedy,0.119
49,pure_ocs_pruned,0.148
49,ocs_eps_pruned,0.103
49,ocs_eps_large_small,0.000
49,ocs_eps_preset_greedy,0.084
49,pure_ocs_3hop_preset,0.147
50,ocs_eps_global_ksp,0.000
50,pure_ocs_ksp,0.000
50,eps_ecmp,0.000
50,pure_ocs_ksp_greedy,0.058
50,ocs_eps_preset_dynamic_greedy,0.132
50,pure_ocs_pruned,0.190
50,ocs_eps_pruned,0.150
50,ocs_eps_large_small,0.000
50,ocs_eps_preset_greedy,0.066
50,pure_ocs_3hop_preset,0.158
51,ocs_eps_global_ksp,0.000
51,pure_ocs_ksp,0.000
51,eps_ecmp,0.000
51,pure_ocs_ksp_greedy,0.113
51,ocs_eps_preset_dynamic_greedy,0.132
51,pure_ocs_pruned,0.250
51,ocs_eps_pruned,0.266
51,ocs_eps_large_small,0.000
51,ocs_eps_preset_greedy,0.083
51,pure_ocs_3hop_preset,0.186
