seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,1.014
42,pure_ocs_ksp,1.266
42,eps_ecmp,0.956
42,pure_ocs_ksp_greedy,1.120
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,1.249
42,ocs_eps_pruned,0.941
42,ocs_eps_large_small,2.318
42,ocs_eps_preset_greedy,1.250
42,pure_ocs_3hop_preset,1.249
43,ocs_eps_global_ksp,1.276
43,pure_ocs_ksp,1.479
43,eps_ecmp,0.754
43,pure_ocs_ksp_greedy,1.333
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.313
43,ocs_eps_pruned,1.058
43,ocs_eps_large_small,1.446
43,ocs_eps_preset_greedy,1.999
43,pure_ocs_3hop_preset,1.313
44,ocs_eps_global_ksp,1.426
44,pure_ocs_ksp,1.479
44,eps_ecmp,0.807
44,pure_ocs_ksp_greedy,1.349
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.612
44,ocs_eps_pruned,0.874
44,ocs_eps_large_small,2.251
44,ocs_eps_preset_greedy,1.487
44,pure_ocs_3hop_preset,1.612
45,ocs_eps_global_ksp,1.214
45,pure_ocs_ksp,1.222
45,eps_ecmp,0.954
45,pure_ocs_ksp_greedy,1.552
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.166
45,ocs_eps_pruned,2.504
45,ocs_eps_large_small,1.717
45,ocs_eps_preset_greedy,1.656
45,pure_ocs_3hop_preset,1.166
46,ocs_eps_global_ksp,0.975
46,pure_ocs_ksp,1.342
46,eps_ecmp,0.574
46,pure_ocs_ksp_greedy,1.131
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,1.088
46,ocs_eps_pruned,1.098
46,ocs_eps_large_small,1.423
46,ocs_eps_preset_greedy,1.456
46,pure_ocs_3hop_preset,1.088
47,ocs_eps_global_ksp,1.113
47,pure_ocs_ksp,0.999
47,eps_ecmp,0.706
47,pure_ocs_ksp_greedy,1.062
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,0.952
47,ocs_eps_pruned,0.928
47,ocs_eps_large_small,1.420
47,ocs_eps_preset_greedy,1.251
47,pure_ocs_3hop_preset,0.952
48,ocs_eps_global_ksp,1.049
48,pure_ocs_ksp,1.062
48,eps_ecmp,0.487
48,pure_ocs_ksp_greedy,1.300
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.064
48,ocs_eps_pruned,0.867
48,ocs_eps_large_small,1.627
48,ocs_eps_preset_greedy,1.346
48,pure_ocs_3hop_preset,1.064
49,ocs_eps_global_ksp,1.130
49,pure_ocs_ksp,1.241
49,eps_ecmp,0.695
49,pure_ocs_ksp_greedy,1.113
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.580
49,ocs_eps_pruned,0.952
49,ocs_eps_large_small,1.484
49,ocs_eps_preset_greedy,1.390
49,pure_ocs_3hop_preset,1.580
50,ocs_eps_global_ksp,0.783
50,pure_ocs_ksp,1.004
50,eps_ecmp,0.504
50,pure_ocs_ksp_greedy,0.913
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,0.873
50,ocs_eps_pruned,0.578
50,ocs_eps_large_small,1.186
50,ocs_eps_preset_greedy,1.021
50,pure_ocs_3hop_preset,0.873
51,ocs_eps_global_ksp,1.084
51,pure_ocs_ksp,1.098
51,eps_ecmp,0.675
51,pure_ocs_ksp_greedy,1.125
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,0.987
51,ocs_eps_pruned,0.960
51,ocs_eps_large_small,1.581
51,ocs_eps_preset_greedy,1.315
51,pure_ocs_3hop_preset,0.987
