seed,scheduler,avg_relative_cct_vs_dynamic
42,ocs_eps_global_ksp,0.980
42,pure_ocs_ksp,1.365
42,eps_ecmp,1.151
42,pure_ocs_ksp_greedy,1.190
42,ocs_eps_preset_dynamic_greedy,1.000
42,pure_ocs_pruned,1.386
42,ocs_eps_pruned,0.957
42,ocs_eps_large_small,2.835
42,ocs_eps_preset_greedy,1.325
42,pure_ocs_3hop_preset,1.386
43,ocs_eps_global_ksp,1.317
43,pure_ocs_ksp,1.564
43,eps_ecmp,0.860
43,pure_ocs_ksp_greedy,1.413
43,ocs_eps_preset_dynamic_greedy,1.000
43,pure_ocs_pruned,1.287
43,ocs_eps_pruned,1.243
43,ocs_eps_large_small,1.585
43,ocs_eps_preset_greedy,2.530
43,pure_ocs_3hop_preset,1.287
44,ocs_eps_global_ksp,1.689
44,pure_ocs_ksp,1.511
44,eps_ecmp,0.787
44,pure_ocs_ksp_greedy,1.343
44,ocs_eps_preset_dynamic_greedy,1.000
44,pure_ocs_pruned,1.639
44,ocs_eps_pruned,0.856
44,ocs_eps_large_small,2.157
44,ocs_eps_preset_greedy,1.661
44,pure_ocs_3hop_preset,1.639
45,ocs_eps_global_ksp,1.155
45,pure_ocs_ksp,1.058
45,eps_ecmp,1.249
45,pure_ocs_ksp_greedy,1.355
45,ocs_eps_preset_dynamic_greedy,1.000
45,pure_ocs_pruned,1.018
45,ocs_eps_pruned,2.305
45,ocs_eps_large_small,1.495
45,ocs_eps_preset_greedy,1.453
45,pure_ocs_3hop_preset,1.018
46,ocs_eps_global_ksp,1.010
46,pure_ocs_ksp,1.398
46,eps_ecmp,0.595
46,pure_ocs_ksp_greedy,1.152
46,ocs_eps_preset_dynamic_greedy,1.000
46,pure_ocs_pruned,1.061
46,ocs_eps_pruned,1.121
46,ocs_eps_large_small,1.458
46,ocs_eps_preset_greedy,1.960
46,pure_ocs_3hop_preset,1.061
47,ocs_eps_global_ksp,1.089
47,pure_ocs_ksp,0.910
47,eps_ecmp,0.748
47,pure_ocs_ksp_greedy,0.952
47,ocs_eps_preset_dynamic_greedy,1.000
47,pure_ocs_pruned,0.889
47,ocs_eps_pruned,0.767
47,ocs_eps_large_small,1.430
47,ocs_eps_preset_greedy,1.121
47,pure_ocs_3hop_preset,0.889
48,ocs_eps_global_ksp,1.040
48,pure_ocs_ksp,1.145
48,eps_ecmp,0.661
48,pure_ocs_ksp_greedy,1.297
48,ocs_eps_preset_dynamic_greedy,1.000
48,pure_ocs_pruned,1.044
48,ocs_eps_pruned,0.907
48,ocs_eps_large_small,1.720
48,ocs_eps_preset_greedy,1.465
48,pure_ocs_3hop_preset,1.044
49,ocs_eps_global_ksp,1.130
49,pure_ocs_ksp,1.345
49,eps_ecmp,0.708
49,pure_ocs_ksp_greedy,1.087
49,ocs_eps_preset_dynamic_greedy,1.000
49,pure_ocs_pruned,1.541
49,ocs_eps_pruned,1.078
49,ocs_eps_large_small,1.430
49,ocs_eps_preset_greedy,1.510
49,pure_ocs_3hop_preset,1.541
50,ocs_eps_global_ksp,0.902
50,pure_ocs_ksp,1.028
50,eps_ecmp,0.507
50,pure_ocs_ksp_greedy,0.917
50,ocs_eps_preset_dynamic_greedy,1.000
50,pure_ocs_pruned,0.951
50,ocs_eps_pruned,0.595
50,ocs_eps_large_small,1.492
50,ocs_eps_preset_greedy,1.041
50,pure_ocs_3hop_preset,0.951
51,ocs_eps_global_ksp,1.358
51,pure_ocs_ksp,1.205
51,eps_ecmp,0.934
51,pure_ocs_ksp_greedy,1.167
51,ocs_eps_preset_dynamic_greedy,1.000
51,pure_ocs_pruned,0.998
51,ocs_eps_pruned,0.972
51,ocs_eps_large_small,2.025
51,ocs_eps_preset_greedy,1.377
51,pure_ocs_3hop_preset,0.998
